# fetch_timestamp_utc=2026-09-14T00:15:17Z
# source=api.fxtwitter.com/status/<id> + X keyword search for discovery
# 1 all from:METR_Evals since 2024-01-01. Paginated Latest+until windows. Coverage: 2024-02 NIST consortium, 2024-03 task standard + autonomy evals, 2024-05 DeepMind FSF + hiring, 2024-08 Vivaria/GPT-4o, 2024-09 o1-preview + TIME Barnes, 2024-10 Claude 3.5 Sonnet pre-deploy, 2024-11 rogue replication + RE-Bench, then 2025-26 announcement threads (time-horizon paper, FSPs, reward hacking, DeepSeek/Qwen, GPT-5, Opus 4.5, GPT-5.4/5.6 Sol, Frontier Risk Report, Hugging Face, $71M, Anthropic investigation). Not a complete census of every METR tweet — X Latest returns 10 per query; replies and low-engagement posts in quiet windows are undercounted. n=306
# 2 posts containing METR by AnthropicAI, OpenAI, sama, DarioAmodei, jackclarkSF, GoogleDeepMind, demishassabis, AmazonScience, xai, elonmusk since 2023-01-01. Found: ['AnthropicAI', 'OpenAI', 'jackclarkSF']. Zero hits for sama, DarioAmodei (essay says third-party evaluators, not METR), GoogleDeepMind, demishassabis, AmazonScience, xai, elonmusk. n=10
# 3 Sep 9-13 2026 UTC, views>2000, METR/investigation/third-party evaluator, bio matches Anthropic or OpenAI. n=2
# 4 officials since 2025-01-01 matching METR OR third-party evaluator OR independent evaluator OR FINRA OR CAISI. from: searches for Cruz, Thune, Klobuchar, Obernolte, Trahan, Johnson, Khanna, Kratsios returned none. Sacks METR post included (from:DavidSacks METR search returned empty; ID known). n=1
# 5 joining/leaving METR since 2023: Benton, Engels, Cotra, Hasbrouck, Kwa (leave). No first-party joining posts found for Saunders, Ziegler, Chen, Karnofsky. n=20
# skipped={'5': 2, '3': 13} missing_hydrate=0 n_rows=339 n_catalog=354
id,utc,handle,name,text_200,views,likes,reposts,quotes,in_reply_to_id,quoted_id,source_query,bio_200
1895381625585967180,2025-02-28T07:52:48Z,METR_Evals,METR,"METR received access to an earlier checkpoint of OpenAI’s GPT-4.5, 7 days before release. We ran quick experiments to measure the model’s performance. As with OAI’s results, GPT-4.5 performs above GPT",4336,67,1,0,,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1895381627662147739,2025-02-28T07:52:49Z,METR_Evals,METR,"OpenAI also provided us with context and technical information about GPT-4.5, as well as some of GPT-4.5’s benchmark results, which helped us interpret our observations.",614,5,0,0,1895381625585967180,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1895381628786221557,2025-02-28T07:52:49Z,METR_Evals,METR,"We think that a promising direction for mitigating risks posed by advanced AI systems is third-party oversight based on verifying developers’ internal results, and we appreciate OpenAI’s help in start",564,9,0,0,1895381627662147739,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1895381629864157361,2025-02-28T07:52:49Z,METR_Evals,METR,We currently believe that it’s unlikely that GPT-4.5 poses large autonomy risks—especially relative to existing models. But this belief stems mainly from our understanding of frontier model capabiliti,598,7,0,0,1895381628786221557,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1895381631046950939,2025-02-28T07:52:49Z,METR_Evals,METR,"We caution that pre-deployment evaluations such as our GPT-4.5 evals are insufficient to rule out all large risks posed by frontier models, because many of the risks posed by models occur before publi",583,9,0,0,1895381629864157361,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1895381632229745020,2025-02-28T07:52:50Z,METR_Evals,METR,"As discussed in a previous blog post, even if evals are accurate, we believe that AI models can be dangerous before public deployment, due to potential model theft by malicious actors and risks result",622,7,0,0,1895381631046950939,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1895381633584505313,2025-02-28T07:52:50Z,METR_Evals,METR,"There may exist techniques by which model capabilities could be dramatically improved with comparatively little compute, such as SFT on specific datasets or outcomes-based RL. This makes it hard to up",724,9,0,0,1895381632229745020,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1895381634721161557,2025-02-28T07:52:50Z,METR_Evals,METR,We also cannot rule out deliberate “sandbagging”---the model deliberately performing below its true capabilities in order to further longer-term goals. Related “alignment-faking” behavior has recently,722,9,0,0,1895381633584505313,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1895381636063338498,2025-02-28T07:52:51Z,METR_Evals,METR,"For more details on why these concerns might be plausible, and what information or experiments we think are needed to satisfactorily rule them out, see our accompanying blog post: https://metr.org/blo",698,10,0,0,1895381634721161557,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1895587195702161567,2025-02-28T21:29:40Z,METR_Evals,METR,"We appreciated the opportunity to provide feedback on iterative drafts of @amazon's Frontier Model Safety Framework, which outlines capability thresholds related to CBRN, cyber, and automated AI R&D a",3894,72,3,0,,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1895587197652517352,2025-02-28T21:29:40Z,METR_Evals,METR,"We're excited to see an emerging consensus that frontier AI developers should publish concrete plans for enhanced safety and security, and capability thresholds at which those requirements would take ",695,6,0,0,1895587195702161567,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1897746179112534337,2025-03-06T20:28:42Z,METR_Evals,METR,"But on six challenging AI R&D tasks that take humans over a day to complete, R1 performs much worse than o1-preview or Claude 3.5 Sonnet (old) and is on par with Claude Opus (a model from 11 months ag",3058,24,3,2,1897746177439023481,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1898156631470600592,2025-03-07T23:39:41Z,METR_Evals,METR,METR evaluated DeepSeek-R1’s ability to act as an autonomous agent. On generic SWE tasks it performs on-par with o1-preview but worse than 3.5 Sonnet (new) or o1. Overall R1 is ~6 months behind leadin,4375,47,4,1,,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1898156635354497341,2025-03-07T23:39:42Z,METR_Evals,METR,Reposting due to a glitch on our end. Find the rest of the original thread here:,1117,2,0,0,1898156631470600592,1897746179112534337,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1899933241437724729,2025-03-12T21:19:18Z,METR_Evals,METR,"The less we understand an AI system, the less we can trust its outputs. Legible, faithful reasoning would let us better understand AI decisions. Current reasoning models show promise here, promise tha",21869,88,19,6,,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1899933245049037239,2025-03-12T21:19:19Z,METR_Evals,METR,"By legible, we mean reasoning that is human-readable (for example, done in clear natural language). By faithful, we mean reasoning that accurately reflects the model's internal decision-making process",446,11,0,0,1899933241437724729,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1899933246735212821,2025-03-12T21:19:19Z,METR_Evals,METR,"We think the benefits of legible, faithful reasoning are compelling: it would make it easier to find mistakes, easier to surface hidden tendencies, easier to monitor for premeditated attempts at harm,",348,9,0,0,1899933245049037239,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1899933249511841973,2025-03-12T21:19:20Z,METR_Evals,METR,"However, the fate of legible, faithful reasoning in AI is uncertain. Chain-of-thought reasoning isn't entirely faithful even in today's models. And to the extent that legibility and faithfulness requi",473,8,0,0,1899933246735212821,1891889067228528954,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1899933251827097842,2025-03-12T21:19:20Z,METR_Evals,METR,"We also make several recommendations for how AI developers and researchers should respond, given our present uncertainties about the situation.",248,8,0,0,1899933249511841973,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1899933253626454505,2025-03-12T21:19:21Z,METR_Evals,METR,"OpenAI recently published a blogpost and paper on monitoring reasoning, in which they state that “CoT monitoring may be one of few tools we will have to oversee superhuman models of the future”. We lo",1491,11,0,0,1899933251827097842,1899143752918409338,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1899933256080122233,2025-03-12T21:19:21Z,METR_Evals,METR,"Read our blog to see more of our current thoughts on legible, faithful reasoning: https://metr.org/blog/2025-03-11-good-for-ai-to-reason-legibly-and-faithfully/",1109,17,2,0,1899933253626454505,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1901702886406656144,2025-03-17T18:31:14Z,METR_Evals,METR,"Today we’re sharing information about HCAST (Human-Calibrated Autonomy Software Tasks), a benchmark that we’ve developed and used in previous pre-deployment evals, intended to enable direct comparison",4361,40,5,0,,1901647558839353363,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1902074178477715593,2025-03-18T19:06:37Z,METR_Evals,METR,METR submitted a comment on the Office of Science and Technology Policy's AI Action Plan. Read it here: https://metr.org/METR_ai_action_plan_comment.pdf,1627,10,2,0,,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1902384481111322929,2025-03-19T15:39:39Z,METR_Evals,METR,"When will AI systems be able to carry out long projects independently? In new research, we find a kind of “Moore’s Law for AI agents”: the length of tasks that AIs can do is doubling about every 7 mon",8778841,5028,890,531,,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1902384486731653406,2025-03-19T15:39:40Z,METR_Evals,METR,"At a high level, our method is simple: 1. We ask both skilled humans and AI systems to attempt tasks in similar conditions. 2. We measure how long the humans take. 3. We then measure how AI success ra",299996,284,11,5,1902384481111322929,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1902384489416028189,2025-03-19T15:39:41Z,METR_Evals,METR,"We measure human and AI performance on a variety of software tasks, some sourced from existing METR benchmarks like HCAST and some brand new. Human completion times on these tasks range from 1 second ",152403,128,0,1,1902384486731653406,1901647558839353363,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1902384495673680188,2025-03-19T15:39:43Z,METR_Evals,METR,We then fit a curve that predicts the success rate of an AI based on how long it took humans to do each task. This curve characterizes how capable an AI is at different task lengths. We then summarize,66264,183,7,5,1902384489416028189,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1902384502191595869,2025-03-19T15:39:44Z,METR_Evals,METR,This metric - the 50% task completion time horizon - gives us a way to track progress in model autonomy over time. Plotting the historical trend of 50% time horizons across frontier AI systems shows e,69799,178,10,7,1902384495673680188,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1902384509146034680,2025-03-19T15:39:46Z,METR_Evals,METR,"These results appear robust. Although our model could be wrong, we are relatively confident about its fit to the data. While our initial data only covered the most recent systems, we found we could re",46040,123,3,0,1902384502191595869,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1902384515294912896,2025-03-19T15:39:47Z,METR_Evals,METR,"We ran experiments on SWE-bench Verified and found a similar trend. We also ran a small experiment on internal METR pull requests, and found results consistent with our other datasets. We are excited ",41918,101,1,3,1902384509146034680,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1902384517958267218,2025-03-19T15:39:48Z,METR_Evals,METR,We are fairly confident in the rough trend of 1-4 doublings in horizon length per year. That is fast! Measures like these help make the notion of “degrees of autonomy” more concrete and let us quantif,53591,125,0,1,1902384515294912896,1643310525697105935,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1902384520122208723,2025-03-19T15:39:48Z,METR_Evals,METR,We give more high-level information about these results and what they might imply on the METR blog: https://metr.org/blog/2025-03-19-measuring-ai-ability-to-complete-long-tasks/,35389,90,2,0,1902384517958267218,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1902384522546815256,2025-03-19T15:39:49Z,METR_Evals,METR,"For the details, read “Measuring AI Ability to Complete Long Tasks,” now on available on arXiv: https://arxiv.org/abs/2503.14499",34590,114,11,1,1902384520122208723,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1902384524765630708,2025-03-19T15:39:49Z,METR_Evals,METR,"If you are interested in contributing to more research like this, on quantitative evaluation of frontier AI capabilities: METR is hiring! https://hiring.metr.org",33964,74,0,1,1902384522546815256,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1905491723238945178,2025-03-28T05:26:43Z,METR_Evals,METR,"Frontier Safety Policies (FSPs) are emerging as a common framework for managing risks from highly-capable AI systems. To document this emerging consensus, METR is now releasing an updated analysis on ",4813,26,4,3,,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1905491725000605999,2025-03-28T05:26:44Z,METR_Evals,METR,"Last year, we analyzed common elements across the Frontier AI Safety Policies from Anthropic, OpenAI, and Google DeepMind. We've now expanded our analysis from 3 to 12 companies, to incorporate the ne",234,4,1,0,1905491723238945178,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1905491727579766858,2025-03-28T05:26:44Z,METR_Evals,METR,"It’s important to note that our report doesn't grade or score these policies. Instead, it indexes whether and how different AI developers handle common elements, and provides quotes from each policy t",243,6,0,0,1905491725000605999,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1905491730579017944,2025-03-28T05:26:45Z,METR_Evals,METR,"We found significant overlap in threat models across policies. Most confront monitoring capabilities related to CBRN weapons development, cyber-offensive capabilities, and automated AI R&D. Some also ",246,4,0,0,1905491727579766858,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1905491732592316903,2025-03-28T05:26:46Z,METR_Evals,METR,"We found that 11 of the 12 published Frontier AI Safety Policies include commitments to secure model weights against increasingly sophisticated adversaries, and to implement deployment safeguards to p",123,4,0,0,1905491730579017944,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1905491734001234003,2025-03-28T05:26:46Z,METR_Evals,METR,7 out of 12 Frontier AI Safety Policies include conditions for halting some kinds of model development itself in the event that dual-use model capabilities exceed what the developer is confident it is,132,4,0,0,1905491732592316903,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1905492242716131596,2025-03-28T05:28:47Z,METR_Evals,METR,"As AI capabilities continue to advance and we learn more, Frontier Safety Policies will need to evolve. All 12 companies include commitments to revise their frameworks in the future, acknowledging the",140,4,0,0,1905491734001234003,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1905492746544316573,2025-03-28T05:30:47Z,METR_Evals,METR,These policies are a promising step towards consensus around AI risk management. But effectiveness will depend on how they are implemented. We'd be excited to see future work examining how these polic,1098,5,0,0,1905492242716131596,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1905492881328275486,2025-03-28T05:31:19Z,METR_Evals,METR,Read the full report here: https://metr.org/common-elements.pdf,1030,5,0,0,1905492746544316573,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1906787469129105614,2025-03-31T19:15:33Z,METR_Evals,METR,"You can explore the implications of the trends described in our recent paper, ""Measuring AI Ability to Complete Long Tasks"", in this visual explainer by @AiDigest_",2852,17,4,0,,1905665948776116560,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1912594122176958939,2025-04-16T19:49:07Z,METR_Evals,METR,"METR tested pre-release versions of o3 + o4-mini on tasks involving autonomy and AI R&D. For each model, we examined how capable it is on our tasks & how often it tries to “hack” them. We detail our f",113054,439,60,32,,1912549344978645199,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1912594131446296949,2025-04-16T19:49:09Z,METR_Evals,METR,"On an updated version of our task suite, we estimate that o3 and o4-mini reach 50% time horizons which are 1.8x and 1.5x that of Claude 3.7 Sonnet, respectively. This is longer than all other public m",30350,68,4,4,1912594122176958939,1902384481111322929,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1912594138341732589,2025-04-16T19:49:11Z,METR_Evals,METR,"We observed o3 in particular has a propensity to try to “hack” our tasks to get a higher score. Importantly, we saw this arise naturally from the model without explicit nudging. Behaviors like these h",19864,170,20,9,1912594131446296949,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1912594141063835839,2025-04-16T19:49:12Z,METR_Evals,METR,"METR received several weeks of access to query these models for our evaluations. As models become more capable, it will become important for external evaluators to inspect chain-of-thought traces in a",5576,55,1,1,1912594138341732589,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1912594144415085054,2025-04-16T19:49:12Z,METR_Evals,METR,Check out the METR website for our full report: https://metr.github.io/autonomy-evals-guide/openai-o3-report/,4369,28,3,1,1912594141063835839,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1918442834933498254,2025-05-02T23:09:49Z,METR_Evals,METR,"METR worked with @amazon to pilot a new type of external review in which Amazon shared evidence beyond what can be collected via API, including information about training and internal evaluation resul",20984,99,7,7,,1917738059346633132,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1918442837416526130,2025-05-02T23:09:50Z,METR_Evals,METR,"In this review, our objective was to weigh the evidence collected by Amazon about model capabilities against Amazon's own Critical Capability Threshold as defined in its Frontier Model Safety Framewor",526,10,0,0,1918442834933498254,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1918442839173939538,2025-05-02T23:09:50Z,METR_Evals,METR,"After reviewing the evidence shared with us, we determined that Amazon has not crossed their Automated AI R&D Critical Capability Threshold for any of the models they have developed to date, regardles",372,11,0,0,1918442837416526130,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1918442840461590736,2025-05-02T23:09:50Z,METR_Evals,METR,"Trust and strong information security are essential to making external access arrangements work. Because of this, METR takes confidentiality and information security very seriously.",1825,12,0,0,1918442839173939538,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1918442841556324545,2025-05-02T23:09:51Z,METR_Evals,METR,We look forward to sharing more details about our external review with Amazon soon.,2733,15,0,1,1918442840461590736,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1931057777830715526,2025-06-06T18:37:06Z,METR_Evals,METR,"At METR, we’ve seen increasingly sophisticated examples of “reward hacking” on our tasks: models trying to subvert or exploit the environment or scoring code to obtain a higher score. In a new post, w",56724,285,45,15,,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1931057787695677451,2025-06-06T18:37:08Z,METR_Evals,METR,The AIs generally recognize that these hacks are not the intended way to solve the task when we ask them. They confidently assert that cheating is wrong and they’d never do it. o3 persistently claims ,5731,39,1,3,1931057785590145524,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1931057789302169669,2025-06-06T18:37:08Z,METR_Evals,METR,"We might have hoped we could train the general principle of “only complete the task in the intended way” into AI systems, or that if a model is capable of recognizing that some behavior is not what th",1443,22,0,0,1931057787695677451,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1931057790505849197,2025-06-06T18:37:09Z,METR_Evals,METR,"Thus far, it appears RLHF and related techniques have been effective at making models denounce cheating and assert they’d never cheat, but this doesn’t actually constrain their behavior enough to prev",9067,59,3,2,1931057789302169669,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1931057791558688792,2025-06-06T18:37:09Z,METR_Evals,METR,We may see that just doing more basic alignment training in more diverse environments will generalize well and be sufficient to eliminate attempts to exploit algorithmically-scored tasks. But it’s not,1264,13,0,0,1931057790505849197,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1931057792695357818,2025-06-06T18:37:09Z,METR_Evals,METR,"We already find it hard to understand what the model is doing and whether a high score is due to a clever optimization or a brittle hack. As models get more capable, it will become increasingly diffic",1490,20,2,1,1931057791558688792,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1931057794247176200,2025-06-06T18:37:10Z,METR_Evals,METR,"If we eliminate all the reward hacking we can detect, we shouldn’t necessarily be reassured - OpenAI has found that training models not to exploit the task can sometimes cause AIs to simply cheat in m",2100,26,1,0,1931057792695357818,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1931057795371311229,2025-06-06T18:37:10Z,METR_Evals,METR,Check out the METR blog for our full post: https://metr.org/blog/2025-06-05-recent-reward-hacking/ or subscribe to our blog for more updates https://metr.substack.com/,1934,26,1,0,1931057794247176200,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1939767079139516758,2025-06-30T19:24:45Z,METR_Evals,METR,"METR evaluated a series of recent Qwen and DeepSeek models on our software tasks. We found that the best Qwen models from 2024 perform similar to frontier models from 2023, while DeepSeek models from ",22869,145,20,7,,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1939767080993296451,2025-06-30T19:24:45Z,METR_Evals,METR,"As is the case with models we've tested from other companies, we noticed instances of every DeepSeek and Qwen model we evaluated attempting to reward hack. In this example, DeepSeek-R1-0528 attempts t",1909,24,0,0,1939767079139516758,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1939767082406859257,2025-06-30T19:24:46Z,METR_Evals,METR,"For more details, see our full report here: https://metr.github.io/autonomy-evals-guide/deepseek-qwen-report/",1544,15,0,0,1939767080993296451,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1940088546385436738,2025-07-01T16:42:09Z,METR_Evals,METR,"In measurements using our set of multi-step software and reasoning tasks, Claude 4 Opus and Sonnet reach 50%-time-horizon point estimates of about 80 and 65 minutes, respectively.",72286,272,34,18,,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1940088548948160670,2025-07-01T16:42:09Z,METR_Evals,METR,"Note: These point estimates are shorter than o3’s (90 minutes), but the measurements are noisy. In 26% of our bootstrap samples, Claude Opus 4 reaches a higher 50%-time-horizon than o3.",3676,47,1,0,1940088546385436738,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1940088550273556945,2025-07-01T16:42:10Z,METR_Evals,METR,"You can now find most of our measurements at the top of the blog post below in an interactive chart. We plan to keep this view up-to-date, periodically adding to it whenever we have new time-horizon m",13887,54,2,2,1940088548948160670,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1952839752501371228,2025-08-05T21:10:53Z,METR_Evals,METR,METR provided external feedback to OpenAI on its methodology for assessing whether its new open-weight models could be fine-tuned to pose catastrophic biosecurity/cybersecurity risks. We plan to share,11316,146,5,1,,1952783300063576066,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1953525150374150654,2025-08-07T18:34:25Z,METR_Evals,METR,"In a new report, we evaluate whether GPT-5 poses significant catastrophic risks via AI R&D acceleration, rogue replication, or sabotage of AI labs. We conclude that this seems unlikely. However, capab",100176,293,44,15,,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1953525160486875231,2025-08-07T18:34:27Z,METR_Evals,METR,"Our capability assessment also depends on certain key assumptions. OpenAI provided answers to a checklist of assertions about the model and its development which, if true, should support these key ass",3409,20,0,2,1953525157756055733,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1958237575493419292,2025-08-20T18:39:54Z,METR_Evals,METR,METR and @Research_FRI ran a small pilot study on whether AI risk experts and superforecasters (n=18) expect AI could cause an extreme speedup of AI progress. We think others may find value in our ope,22383,145,18,3,,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1958237588541841532,2025-08-20T18:39:58Z,METR_Evals,METR,"Looking at participant rationales, experts generally take a 3x or 10x acceleration to imply the existence of cheap “superintelligent” AI labor. Meanwhile, superforecasters point to practical constrain",2201,17,0,1,1958237586599883253,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1958237590798192783,2025-08-20T18:39:58Z,METR_Evals,METR,"While progress is being made in measuring AI R&D automation, understanding this disagreement between skeptics and domain experts regarding the likely impacts of the acceleration of capabilities may be",1439,13,0,0,1958237588541841532,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1958237592740360687,2025-08-20T18:39:59Z,METR_Evals,METR,"At METR, we care about this question because we think AI systems may become capable of outperforming humans at month-long tasks within this decade, and we worry that AI developers and society as a who",3955,27,4,0,1958237590798192783,1902384481111322929,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1958237594329989138,2025-08-20T18:39:59Z,METR_Evals,METR,Read the blog post or full report for more details: https://metr.org/blog/2025-08-20-forecasting-impacts-of-ai-acceleration/,2213,12,0,0,1958237592740360687,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1961527692072993272,2025-08-29T20:33:39Z,METR_Evals,METR,We estimate that Claude Opus 4.1 has a 50%-time-horizon of around 1 hr 45 min (95% confidence interval of 50 to 195 minutes) on our agentic multi-step software engineering tasks. This estimate is lowe,87399,297,27,14,,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1961527693918572708,2025-08-29T20:33:40Z,METR_Evals,METR,"This point estimate is 30% longer than that of Claude Opus 4. This difference is statistically significant, with Opus 4.1 beating Opus 4 in 97% of our bootstrap samples. Claude Opus 4 was released bac",3993,34,0,0,1961527692072993272,1940088546385436738,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1961527695302672652,2025-08-29T20:33:40Z,METR_Evals,METR,This time horizon estimate means that Claude Opus 4.1 is expected to succeed at least 50% of the time on our tasks that took human SWEs up to 1 hr 45 min. You can find estimates for other models and r,3593,23,0,0,1961527693918572708,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1967785055994122443,2025-09-16T02:58:11Z,jackclarkSF,Jack Clark,"@deredleritt3r @HumanHarlan @rickasaurus The timeline we see is end of 2026/early 2027. Of course, many reasons this could be wrong, but so far believe many public trends point to this - METR benchmar",85584,191,14,9,1967783352292737351,,2,"@AnthropicAI, writer @ Import AI. Past: @openai, @business @theregister. Neural nets, distributed systems, weird futures."
1973810160117408135,2025-10-02T17:59:48Z,jackclarkSF,Jack Clark,"I am giving the closing keynote at The Curve and there are many different talks I can give, ranging from talking about what the technology is showing us (metr trends, situational awareness in models),",43299,114,4,3,,,2,"@AnthropicAI, writer @ Import AI. Past: @openai, @business @theregister. Neural nets, distributed systems, weird futures."
1976331315772580274,2025-10-09T16:57:58Z,METR_Evals,METR,We estimate that Claude Sonnet 4.5 has a 50%-time-horizon of around 1 hr 53 min (95% confidence interval of 50 to 235 minutes) on our agentic multi-step software engineering tasks. This estimate is lo,310919,623,69,49,,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1976331318217912387,2025-10-09T16:57:59Z,METR_Evals,METR,"Comparing Claudes: Sonnet 4.5 has a 8% longer time horizon point estimate than Opus 4.1. However, this difference isn’t statistically significant. Its point estimate is 66% longer than Sonnet 4. This ",18279,70,5,1,1976331315772580274,1961527692072993272,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1976331320365285730,2025-10-09T16:57:59Z,METR_Evals,METR,This time horizon estimate means that Claude Sonnet 4.5 is expected to succeed at least 50% of the time on our tasks that took human SWEs up to 1 hr 53 min. You can find estimates for other models and,7472,52,2,1,1976331318217912387,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
