# fetch_timestamp_utc=2026-09-13T23:56:51Z
# source=api.fxtwitter.com/status/<id> + X keyword search for discovery
# 1 Sacks 2098973625252708460 quotes+replies views>1000. Discovery quoted_tweet_id/conversation_id min_faves:20-50 Latest max_id pagination. Not a full census of 2203 quotes / 2807 replies; posts with >1000 views and few likes may be missing. METR/Redwood/Coefficient/SFF-org replies in this census: 0 (none).
# 2 Redwood 2098795673248550984 quotes+replies views>500. Thread is small (13 quotes, 11 replies); this pass covered quoted_tweet_id Latest and conversation Latest.
# 3 METR keyword 2026-09-09T00:00Z..2026-09-13T23:59:59Z views>5000. Discovery METR min_faves:50-200. Filtered to org-METR (word METR / @METR_Evals); dropped Polish 'metr' and fandom @METR0000FFOL1S.
# 4 Dario 2098773920774074715 quotes+replies views>5000, plus any reply from METR_Evals,BethMayBarnes,ChrisPainterYup,redwood_ai,bshlgrs,RyanPGreenblatt/RyanGreenblatt,ajeya_cotra,EmilyOehlsen,HoldenKarnofsky: none from those handles. Discovery min_faves:50-100.
# 5 timelines 2026-09-11..13 UTC: METR_Evals=0, BethMayBarnes=0, ChrisPainterYup=2 (neither about Sacks), redwood_ai=1 (subcontract post), bshlgrs=0, RyanGreenblatt=7. None replied to Sacks.
# 6 Coxon 2097476196791709843 quotes from METR/Redwood/Coefficient/SFF-org: JoeJBenton (joining METR), JakeMendel99 x2 (Coefficient). ChrisPainterYup quoted Benton not Coxon. No quotes from Barnes, Cotra, redwood_ai, bshlgrs, EmilyOehlsen, METR_Evals.
# 7 community_note Dario 2098773920774074715=None; Altman 2098811563415150910=None. No Community Notes rows.
# skipped={'3_filter': 8, '4_views': 5, '2_views': 9, '1_views': 15} missing_hydrate=0 n_rows=163 n_catalog=199
# bio_200 filled for source_query 1 and 3 only.
id,utc,handle,name,text_200,views,likes,reposts,quotes,in_reply_to_id,quoted_id,source_query,bio_200
2099126379543461900,2026-09-13T13:21:43Z,politicalmath,PoIiMath,We so desperately need liability law to clarify exactly how to legally punish illegal agent actions,9197,187,5,5,,2098973625252708460,1,"Author of A Misfit Highwire Act https://amzn.to/4uRgInh Marginally compelling & occasionally accurate, sometime writer, engineer, cake-baker"
2099126875410800834,2026-09-13T13:23:41Z,joellthayer,Joel Thayer,This is correct. The idea that these frontier models need the government’s permission to slow down is nonsense. They are free to do so. That does not give them a license to break our antitrust laws. S,5447,32,6,0,,2098973625252708460,1,"A “Washington-based Republican lawyer,” per @WSJ. President of @DigitalProInst. Senior Fellow on AI at @A1Policy."
2099127704368910465,2026-09-13T13:26:59Z,nobbins2001,Rust Cohle,It’s notable that 10 hours later this post has 3M views and ~35K likes. The former AI Czar with a popular podcast and 1.7M followers on X who posts frequently. Yet some kid with 2 months of work exper,10626,329,9,0,2098973625252708460,,1,
2099129041957613941,2026-09-13T13:32:18Z,paulbrigner,Paul Brigner 🛡️,.@DavidSacks is spot on. This is clearly regulatory capture strategies at work. Very disappointing.,2017,40,3,0,,2098973625252708460,1,"Chief Policy & Regulatory Officer, Zodl | Founder of PGP* for Crypto"
2099129471638905218,2026-09-13T13:34:00Z,matthewstoller,Matt Stoller,Correct,14286,83,9,0,,2098973625252708460,1,"Opinions my own Writer for BIG: https://www.thebignewsletter.com/ Co-host, Organized Money: https://www.organizedmoney.fm/ Researcher at AELP"
2099130285778469260,2026-09-13T13:37:14Z,FistedFoucault,Niccolo Soldo (Fisted By Foucault),This is an excellent mesaage,7253,103,1,0,,2098973625252708460,1,"Importer/Exporter Oldtroon Eurofag 'lurid, rampaging monkey' - Gabrielle D'Annunzio Search 'limit' if interested."
2099130681892729175,2026-09-13T13:38:49Z,ThePrimeagen,ThePrimeagen,METR is not independent,88409,1993,126,11,,,3,skill issues: 🟩⬛️⬛️⬛️⬛️⬛️(69/420) https://boot.dev/prime https://youtube.com/theprimetimeagen https://twitch.tv/theprimeagen
2099130691522875730,2026-09-13T13:38:51Z,lisaabramowicz1,Lisa Abramowicz,"“Stop pretending the motivation to slow down is purely altruistic...After the Hugging Face episode, it is simply good business for OpenAI and Anthropic to trade some raw power for reliability and pred",30217,261,37,3,,2098973625252708460,1,Co-host of @bsurveillance
2099135848528908554,2026-09-13T13:59:21Z,BrianRoemmele,Brian Roemmele,“AI IS BAD” AND THIS IS THEIR SOLUTION. WHO IS METR AND WHY DID THE LEADERS IN HOSTED AI JUST AGREE TO HAVE THEM EVALUATE ALL THEIR AI MODELS. You will absolutely not believe what I found and just how,24476,487,88,7,,,3,we can only see what we think is possible...
2099137950307205441,2026-09-13T14:07:42Z,WisemanCap,Kaushik,This is awesome post. 100% agree!,21655,86,3,0,,2098973625252708460,1,Sharing For Informational Purpose Only | No Investment Advice | Subscribe for Additional Content | Substack - https://wisemanc.substack.com
2099138751205142561,2026-09-13T14:10:53Z,mirandadevine,Miranda Devine,My money is on election-season psyop.,17727,377,32,2,,2098973625252708460,1,"Journalist, wife, mother, dog-lover. Truth-teller. @nypost @foxnews. Books: #LaptopFromHell #BigGuy. Podcast: Pod Force One https://link.chtbl.com/PFO"
2099139732550914412,2026-09-13T14:14:47Z,GaryMarcus,Gary Marcus,“stop pretending you need anyone else’s permission. Stop pretending antitrust law has to be suspended so you can form a cartel. Stop pretending you need a regulatory approval process that supersedes p,33575,398,58,5,,2098973625252708460,1;3,"OG GenAI Skeptic; spoke at US Senate. Warned about hallucinations in 2001. Advocating world models & neurosymbolic AI ever since. Author, Marcus on AI & 6 books"
2099141225832120737,2026-09-13T14:20:43Z,BrianRoemmele,Brian Roemmele,BOOM! I BROKE OPEN THE AI DOOM CULT! Major AI Labs just handed over super powers to a shady group called METR some may very well know who they are and some AI leaders may not. This Beth Barnes the fou,95189,822,227,39,,2099136962930381307,3,we can only see what we think is possible...
2099141748878410237,2026-09-13T14:22:47Z,valkenburgh,Peter Van Valkenburgh,@DavidSacks,1001,16,0,0,2098973625252708460,,1,Executive Director @CoinCenter | “Writing a description for this thing for general audiences is bloody hard. There's nothing to relate it to.” Satoshi Nakamoto
2099143346723889411,2026-09-13T14:29:08Z,BrianRoemmele,Brian Roemmele,THIS CONVICT HELPED FUND A CULT THAT WAS JUST GIVEN AUTHORITY TO JUDGE AI Some of the smartest and most successful folks have just given the keys to AI’s future to a shady cult called Effective Altrui,73238,787,218,40,,2099141225832120737,3,we can only see what we think is possible...
2099143638777577572,2026-09-13T14:30:18Z,labubu_trader,3X Long Labubu,100% agreed with Sacks. Feels like this is a strategy of the leading AI labs to create a higher barrier to CN open-source models and other new entrants.,34760,134,5,2,,2098973625252708460,1,Labubu long term investor/bag holder. Trading as a hobby. All of my tweets are just my personal opinions. Not financial advice. No telegram/discord/whatsapp!
2099144006441824658,2026-09-13T14:31:46Z,Yixiong_Hao,Yixiong Hao,"@DavidSacks ‘Hey Claude, come up what whatever bullshit to make Anthropic and the AI safety people look bad because I don’t like them 😡 grrr’",1268,22,0,0,2098973625252708460,,1,"trying to make AI go well. grantmaker, head of strategy @secondlookxlab. Past: @GraySwanAI, @cais, @uchicagoxlab, http://aisi.dev. @gtcomputing"
2099144818165260581,2026-09-13T14:34:59Z,deanwball,Dean W. Ball,METR is an excellent organization and also not nearly sufficient on its own. We need a diverse and large ecosystem of technically skilled and independent assessment bodies. I don’t think anyone—not ev,38174,377,26,7,,,3,"head of strategic futures @openai | views mine, and mine alone"
2099145258043142153,2026-09-13T14:36:44Z,ColeMacro,Matt Cole,@DavidSacks 🔥,1596,26,0,0,2098973625252708460,,1,"Chairman & CEO @Strive Christ, Liberty, Bitcoin $ASST $SATA @hurdleratepod"
2099146051970310534,2026-09-13T14:39:53Z,lthlnkso,Quick Thoughts,@DavidSacks hey @pangram is this slop?,1011,20,0,0,2098973625252708460,,1,"Politics, misinformation, logic, news, and AI."
2099146112427020576,2026-09-13T14:40:08Z,yuyy614893671,金融汪,“但别再假装你们需要任何其他人的许可。别再假装反垄断法必须被暂停，以便你们形成卡特尔。别再假装你们需要一个凌驾于产品责任之上的监管审批流程。别再假装 METR 是独立的，当它与 Anthropic 的投资者和员工纠缠在一起时。别再假装你们需要那些相同的评估者来监管那些甚至还没达到前沿的竞争对手。 最重要的是，别再假装放慢速度的动机纯粹是利他主义的。如果你们的产品促成了一次真正破坏性的网络攻击，你们,5585,26,1,0,,2098973625252708460,1,油管频道：金融汪 ，网址：https://www.youtube.com/@shijiejinrongwang 金融市场老兵，观察和理解这个世界每天在发生着什么，是我的兴趣也是工作。X上的内容只是分享，不是投资建议。
2099146612060872924,2026-09-13T14:42:07Z,lthlnkso,Quick Thoughts,"An AI impersonating former US government AI Czar, argues that AI shouldn't be regulated.",6583,136,3,1,,2098973625252708460,1,"Politics, misinformation, logic, news, and AI."
2099146931767242833,2026-09-13T14:43:23Z,seanspicer,Sean Spicer,While I’m not a fan of government intervention this issue too important not to lead They are asking for guardrails,9837,21,1,0,,2098973625252708460,1,"Host, @SeanSpicerShow | Co-host, @thedchuddle | Founder RigWil consulting | Horrable speller | Subscribe at http://seanspicer.com"
2099146998259794304,2026-09-13T14:43:39Z,TVietor08,Tommy Vietor,"Corporations are not and will never be altruistic, which is why we need the government to regulate new and dangerous technologies. The problem is David and Silicon Valley elites who put profits over e",33646,628,62,2,,2098973625252708460,1,"Former Obama NSC staff, cohost Pod Save America, Pod Save the World @crookedmedia"
2099147563429720203,2026-09-13T14:45:54Z,stevesi,Steven Sinofsky,Please read this.,15804,144,6,0,,2098973625252708460,1,Subscribe http://hardcoresoftware.learningbyshipping.com • seed investing • writing • ॐ •🙏• I use '—' and no AI to write • tweets saved 90 days • 📷
2099149575785201770,2026-09-13T14:53:53Z,justalexoki,taoki,never thought I'd retweet an all in guy but I mean yeah he's entirely correct why don't anthropic and openai just slow down if that's what they want? why do they need it regulated?,4422,181,2,0,,2098973625252708460,1,the worlds most favored sloth
2099151318585675869,2026-09-13T15:00:49Z,pwang,Peter Wang 🦋,"""Stop pretending antitrust law has to be suspended so you can form a cartel."" It's true, they can just violate the law and then the president will sell them pardons post hoc, right? Maybe for 20% stak",2988,24,2,1,,2098973625252708460,1,"Chief AI & Co-founder @AnacondaInc; invented @pyscript_dev, @PyData @Bokeh @Datashader. Former physicist. A student of the human condition. bsky: @wang.social"
2099152028861600217,2026-09-13T15:03:38Z,BoringBiz_,Boring_Business,David Sacks when it comes to dunking on Dario and Sam for AI regulatory capture,52946,1080,37,1,,2098973625252708460,1,Nobody asks about your external rate of return
2099152964615061876,2026-09-13T15:07:21Z,inductionheads,Super Dario,We don’t need regulation. We need labs to have to internalize their externalities. If their products or development hurt people or cause damage they have to pay for it. Safety will come so quick will ,3067,48,3,0,,2098973625252708460,1,the only way out is up
2099155414092796300,2026-09-13T15:17:05Z,SullyCNBC,Brian Sullivan,"Some politicians want to tell AI people what to do ... so the AI people are going to put it back on the politicians. I don't agree with it, but it's a smart PR tactic. If (when?) stock market sinks as",14917,69,6,0,,2098973625252708460,1,"CNBC TV (2p ET). Creator/author of weekly energy intelligence piece Power Insider. 50 states, 40 countries & counting. insta: BrianSullivan"
2099155468480344200,2026-09-13T15:17:18Z,Frenchie_,Frenchie,Ok on va prendre la foudre,183418,591,25,10,,2098773920774074715,4,
2099157503212658853,2026-09-13T15:25:23Z,lindayaX,Linda Yaccarino,@DavidSacks spot on! 🎯,7671,324,6,0,2098973625252708460,,1,"CEO of eMed Population Health, Mom, foodie, fashion enthusiast, @penn_state alum, former CEO of X"
2099157601162502297,2026-09-13T15:25:47Z,jiahanjimliu,Jim Liu,"The Problem with Dario’s China Plan Dario’s plan to slow down chain maintenance relies on these two points: 1. Do not sell powerful AI chips or semiconductor manufacturing equipment to China, and crac",23092,130,14,5,,2098773920774074715,4,
2099158496273195428,2026-09-13T15:29:20Z,itsTarH,Tar ⚡,Like anyone in US is going to slowdown (including yourself) without China also agreeing slowing down The AI genie is out of the bottle and is never going back in again,21253,226,9,0,,2098773920774074715,4,
2099161431413494038,2026-09-13T15:41:00Z,KettlebellDan,Dan,"I don’t know what the next 10 years of AI will bring, no less the next 10 weeks But one thing is for sure, it will unfold here on 𝕏",6838,86,2,2,,2098973625252708460,1,Hi I’m Dan a proud X employee and founder of the prestigious Kettlebell Krüe 🦾
2099161631712559507,2026-09-13T15:41:48Z,Jake__Wujastyk,Jake Wujastyk,May be the trigger for MAG7 rotation,59235,235,7,0,,2098773920774074715,4,
2099161743536918569,2026-09-13T15:42:14Z,therealchaseeb,chase,Yes,2081,21,0,0,,2098973625252708460,1,"👾accelerating founders @SolanaFndn 👾 meme quant & culture shaman 👾 Mentor @SuperteamTH 👾 here for a long time, not for a good time 👾"
2099164387819049083,2026-09-13T15:52:45Z,alanchen,⧫ Alan Chen ⧫(alanchentsla.eth）,Jason之后，all in pod的 Sacks来揭穿这几个人的内心的小99： Dario要pace the frontier，Sam也点头。我的立场很简单：你们自己慢，我支持。你们去求政府让全行业一起慢，我反对。,10247,33,3,1,,2098973625252708460,1,"Ex-Amazon | Leader of 7,000+ Investors. 📊 Built a 400k+ audience. Now showing you how. SPCX| BTC | AI Tools & Wealth Skills. 🤖💰 I share what Wall St won't👇"
2099166170792214871,2026-09-13T15:59:50Z,MsMelChen,Melissa Chen,@DavidSacks Once again SacksyPoo is correct!,3193,102,0,0,2098973625252708460,,1,VP @strategyrisks | Board + co-founder @IdeasB2 | Board @envprogress | 🇸🇬 🇺🇸 🇬🇧 | ✍️ The Spectator & elsewhere | Email: melissa@thespectator.com
2099166583411122216,2026-09-13T16:01:28Z,CGasparino,Charles Gasparino,great points by the great @DavidSacks,11392,137,10,0,,2098973625252708460,1,"Charles Gasparino is a FOX Biz Senior Correspondent, NY Post columnist & author of Go Woke Go Broke; The Inside Story of the Radicalization of Corporate America"
2099170336809849312,2026-09-13T16:16:23Z,xerocooleth,xero 🎮,Dario has to stop pretending AI is a threat If Anthropic really thinks AI threatens humanity then they should just stop development or quarantine it Agree with David that he doesn't need permission Th,2053,21,0,0,,2098973625252708460,1,Memes & Satire | Not financial advice | Not selling any service
2099170698887315833,2026-09-13T16:17:49Z,GavinSBaker,Gavin Baker,Wild 24 hours for AI and lots of different proposals have been made. TLDR; the only *tangible* new fact is that OpenAI and Anthropic are going to have embedded 3rd party evaluators from unknown organi,961521,4661,642,168,,,3,"Managing Partner & CIO, @atreidesmgmt. Husband, @l3eckyy. No investment advice, views my own. https://gavin-baker.medium.com"
2099171966192324721,2026-09-13T16:22:52Z,MaxForAI,Max For AI,美国总统科技顾问委员会联席主席 David Sacks，刚发了一篇长帖，回应 Dario 和 Sam 的 AI 减速倡议。 起因是，Anthropic CEO Dario Amodei 发文呼吁放缓前沿模型的能力提升，并提出外部评估、行业协调和国际合作的方案。 OpenAI CEO Sam Altman 随后表示赞同，也承诺向外部评估者开放接近员工级别的权限。 Sacks 的回应很直接： 你们觉得,26499,82,10,0,,2098973625252708460,1,Head of hype @lobehub Prev @listenhub @Sapient_Int 本科辍学创业 没啥好看的，也就发点AI相关的内容🫡 同名小红书4万粉丝，公众号01Founder（长文首发） 观点仅代表个人 更多请访问网站⬇️（欢迎商务、合作
2099175045931450615,2026-09-13T16:35:06Z,MelatKirosCO,"Melat Kiros for Congress, CO-1","We need to regulate AI for all of the existential threats it poses to our climate, economy, and democracy, but we cannot expect the very people who got us into this mess to self-regulate their way out",10493,273,39,4,,2098773920774074715,4,
2099175283437789595,2026-09-13T16:36:03Z,javilop,Javi López ⛩️,"Bien por Darío, CEO de Anthropic, por intentar tirar de las riendas de sus caballos antes de que nos pasen por encima. Pero aquí nos enfrentamos a lo que en Teoría de Juegos se denomina ""El dilema del",18948,117,20,6,,2098773920774074715,4,
2099175683448819750,2026-09-13T16:37:38Z,JasonZX,Jason Z,David Sacks对今天Dario的限速论的评价值得一看，简单总结几条供大家参考： 1.OpenAI和 Anthropic本身就是前沿AI的主导者，如果真认为风险太高，完全可以自行减速，不需要等政府或同行批准。 2.Dario和Sam不应把“限速”包装成必须全行业协调的公共安全方案，否则容易演变成借安全之名推动一套行业统一规则，这套规则最终可能巩固OpenAI和Anthropic现有的领先地位,6260,26,4,0,,2098973625252708460,1,连续创业，2013年开始收割TSLA，用常识，不带感情投资其他公司，通过交易放松。
2099176289265750401,2026-09-13T16:40:02Z,venturetwins,Justine Moore,"Much more to find if you do some research, but this is a great summary of why METR may not be the most unbiased regulator",19512,364,16,5,,,3,"Partner @a16z AI 🤖 and twin to @omooretweets | Investor in @elevenlabs, @bfl_ml, @hedra_labs, @krea_ai, @heyglif, @ShizukuAILabs, @wabi, @TownAI"
2099176680505974813,2026-09-13T16:41:36Z,MacaesBruno,Bruno Maçães,Good post,8604,41,3,0,,2098973625252708460,1,"“Dawn of Eurasia” “Geopolitics for the End Time,” “Belt and Road,” “History Has Begun,” “Exit,” “In Search of Greater India” and the definitive “World Builders”"
2099176838085943796,2026-09-13T16:42:13Z,namcios,Felipe Demartini,O ex chefão de IA da Casa Branca matou a charada. E deu um tapa na cara dos donos da Anthropic e da OpenAI. David Sacks respondeu o post do Dario Amodei e o apoio do Sam Altman com uma frase seca: pod,82766,587,61,4,,2098973625252708460,1,Informação em primeira mão sobre IA todo dia • 700+ artigos @zerohedge @bitcoinmagazine
2099180205772243244,2026-09-13T16:55:36Z,atmoio,Mo,"Ok, I get it now. Labs know regulation is inevitable. All it takes is one major fuckup for regulators to come swooping in playing hero and adult with major public support. The labs are like, well, let",40246,453,31,11,,2098773920774074715,4,
2099180873052524726,2026-09-13T16:58:15Z,jmartinprin,Julien Martin-Prin,"Exactement, on en revient à ce que je disais hier: ils demandent la régulation uniquement pour leur intérêt personnel (image publique, visibilité, arrivée de concurrents,…), absolument pas pour le bie",28361,91,6,2,,2098973625252708460,1,Network Analyst @SemiAnalysis_. Ex Network Engineer @ AWS ⚠️ Pas de conseil en investissement - DYOR ! ⚠️ Opinions are my own
2099180998869037424,2026-09-13T16:58:45Z,LuizaJarovsky,"Luiza Jarovsky, PhD","We are living in an AI safety theater, and this must stop:",1327,29,5,0,,2098973625252708460,1,"Co-founder of the https://www.aitechprivacy.com (1,500+ participants). Author of https://www.luizasnewsletter.com (100,000+ subscribers). Mother of 3."
2099181123121127761,2026-09-13T16:59:15Z,vkhosla,Vinod Khosla,Hard position as not getting behind China is even more critical. Even if they agree to slow down I would not trust them. Advanced AI in Chinese hands is far more dangerous than advanced AI,109395,1044,83,20,,2098973625252708460,1,"entrepreneurship zealot, grounded technology possibilist, believer in the power of ideas, passionate about sustainability & impact; @Seahawks fan"
2099183114853470367,2026-09-13T17:07:10Z,yuntiandeng,Yuntian Deng,"I feel like this is always one-way preaching. Anthropic comes across as incredibly arrogant to me. You keep telling us what responsible AI development should be, and now even laying out a plan for how",6060,84,8,2,,2098773920774074715,4,
2099183758784225359,2026-09-13T17:09:43Z,billbar,Bill Barhydt,If you think China is going to voluntarily slow down you’re crazy. We need to keep the government out of AI at ALL costs,3179,23,0,0,,2098973625252708460,1,"CEO Abra, Founder AbraFi"
2099185129533186438,2026-09-13T17:15:10Z,DKokotajlo,Daniel Kokotajlo,We'll be able to tell if this is regulatory capture or not by whether the pace of progress at the frontier actually slows down (which would allow other companies to catch up). If a year from now we lo,15129,278,22,0,,2098973625252708460,1,
2099185224085041221,2026-09-13T17:15:33Z,DrEliDavid,Dr. Eli David,China approves this message,12970,116,4,1,,2098773920774074715,4,
2099189696920166910,2026-09-13T17:33:19Z,caseybmulligan,caseybmulligan,"""Stop pretending antitrust law has to be suspended so you can form a cartel. Stop pretending you need a regulatory approval process that supersedes product liability.""",1189,21,4,0,,2098973625252708460,1,"You're Hired! Untold Successes and Failures of a Populist President is ""an insightful, honest, book A MUST READ for anyone interested in the Trump White House"""
2099192936499957844,2026-09-13T17:46:11Z,DaveShapi,David Shapiro (L/0),"No. Not in the least. All the major labs spend quite a lot of time, money, energy, and manhours testing alignment, benchmarks, and more every model release. Then there are third party evals like METR.",6157,114,10,0,,2099183055386919396,3,Liberate humanity from drudgery.
2099196067589791884,2026-09-13T17:58:38Z,AtrakcyjnyAdam,Adam,roma locuta causa finita koniec świata odwołany,2096,19,1,0,,2098973625252708460,1,Dla nieznajomych Adam pansexual - pan/pana
2099200344446095853,2026-09-13T18:15:38Z,brithume,Brit Hume,This is worth reading.,47270,503,55,0,,2098973625252708460,1,"Chief Political Analyst, Fox News Channel. Arguments welcome. Name callers & verbal abusers blocked."
2099203081732755872,2026-09-13T18:26:30Z,Houda_nait,Houda Nait El Barj,"I was more worried about AI existential risk in 2022 than I am today, even though models are vastly more capable. The risks haven't disappeared: I always expected models to become incredibly powerful.",12204,77,6,2,,2098773920774074715,4,
2099203099600506899,2026-09-13T18:26:34Z,bumbadum14,bumbadum,Sacks is correct and anyone thinking otherwise isn’t smart enough to see what is happening and should check out. They want regulatory capture of the market.,1632,63,4,0,,2098973625252708460,1,Heritage American. Schizophrenic journal posting. Anti-Fat Nationalist. Musings of a White man Officially* Sponsored by Capital One Venture X
2099209968482427323,2026-09-13T18:53:52Z,BrianRoemmele,Brian Roemmele,"THEY WANT TO METR Y O U R AI! We are live with breaking news. And then on to our regular programming. If you care about AI, the AI you can freely use today, I urge you to tune in. By 2028 all of it ma",6936,99,15,2,,,3,we can only see what we think is possible...
2099213660287914324,2026-09-13T19:08:32Z,rohanpaul_ai,Rohan Paul,🎯💯,2921,17,0,0,,2098973625252708460,1,"Compiling in real-time, the race towards AGI. 🗞️ Get my daily AI analysis newsletter to your email 👉 https://www.rohan-paul.com"
2099215095196717540,2026-09-13T19:14:14Z,burkov,BURKOV,"The entire conversation about the dangers of building superintelligence (not a hypothetical one, but the one that will soon emerge from LLM scaling) is so ridiculous to me that I really wish I didn't ",11898,192,21,1,,2098973625252708460,1,"Books: https://theLMbook.com & https://theMLbook.com App: https://ChapterPal.com PhD in AI, author of 📖 The Hundred-Page LMs Book & The Hundred-Page ML Book"
2099215756571676687,2026-09-13T19:16:52Z,XFreeze,X Freeze,AI CEOs: maybe we should slow down Trump: China exists Very interesting timeline we are in rn,16360,238,24,9,,2098773920774074715,4,
2099220766504222732,2026-09-13T19:36:47Z,Scott_Wiener,Senator Scott Wiener,Yes the AI labs have major responsibility here. But so does the government. This post is just rationalization for the government doing nothing and the AI arms race — with the danger it brings — contin,3318,48,2,3,,2098973625252708460,1,"6’7” CA State Senator 🏳️‍🌈 ✡️ Policy nerd & chronic legislative overachiever 🤓 Running for Congress to protect our democracy 💙 Vote Nov. 3, 2026 🗳️"
2099224756038033415,2026-09-13T19:52:38Z,Grimezsz,𝖦𝗋𝗂𝗆𝖾𝗌 ⏳,@DavidSacks 🙏🏻,4962,122,3,2,2098973625252708460,,1,�︎
2099238038518079668,2026-09-13T20:45:24Z,PedroChermont,Pedro Chermont,"Li o ensaio do Dario Amodei pedindo que a indústria de IA vá mais devagar. Logo depois, li o do @IAmPascio. Achei o gesto do Dario corajoso mas terminei a leitura menos otimista do que comecei. O gest",6884,69,1,0,,2098773920774074715,4,
2099238835456508159,2026-09-13T20:48:35Z,p_ferragu,Pierre Ferragu,Nice one,6822,33,0,0,,2098973625252708460,1,Commenting on technology - no investment advice. Proud producer of http://www.bernadettethemusical.com
2099241828126220588,2026-09-13T21:00:28Z,ChaseHasbrouck,Chase Hasbrouck,"After a 20-year career in the U.S. Army, most recently leading digital forensics and malware analysis at Army Cyber Command, I'm excited to join @METR_Evals as an advisor. Much of my career has been s",8725,291,22,3,,,3,"U.S. Army Cyber officer, retiring Oct 2026. Recovering WoW theorycrafter and blogger. AI-curious. All posts personal, not official."
2099244809919590598,2026-09-13T21:12:19Z,joshua_saxe,Joshua Saxe,"With genuine due respect to Heidy, the trend around security folks vilifying METR is not a step towards making the world a better place. They are among the only non profit centers of AI safety excelle",5899,109,7,2,,2098793207848927503,3,"Cofounder @ Abundant Security. Before: AI | cybersecurity @Meta. Also, natsec ML+cyber, classical/jazz piano, social science, IRC hacking scene, limo driver"
2099250910614696205,2026-09-13T21:36:33Z,NaveenGRao,Naveen Rao,Masterclass in poker. It’s time to “call”. It’s only way to see if there’s a bluff,2782,28,0,0,,2098973625252708460,1,CEO @unconvai. Former CEO MosaicML/Databricks & Nervana/IntelAI. Neuro + CS. I like to build stuff that will eventually learn how to build other stuff.
2099263605900255575,2026-09-13T22:27:00Z,George_Kurtz,George Kurtz,I read @DarioAmodei's essay calling on the labs to pace the frontier. @sama agreed. The frontier will move at whatever speed it moves. The rest of the world will not slow down. Our job in the cybersec,19692,119,25,4,,2098773920774074715,4,
