row_id,id,utc,views,likes,reposts,quoted_id,text_200,source
MP092,1898156635354497341,2025-03-07T23:39:42Z,1117,2,0,1897746179112534337,Reposting due to a glitch on our end. Find the rest of the original thread here:,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP093,1899933241437724729,2025-03-12T21:19:18Z,21869,88,19,,"The less we understand an AI system, the less we can trust its outputs. Legible, faithful reasoning would let us better understand AI decisions. Current reasoning models show promise here, promise tha","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP094,1899933245049037239,2025-03-12T21:19:19Z,446,11,0,,"By legible, we mean reasoning that is human-readable (for example, done in clear natural language). By faithful, we mean reasoning that accurately reflects the model's internal decision-making process","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP095,1899933246735212821,2025-03-12T21:19:19Z,348,9,0,,"We think the benefits of legible, faithful reasoning are compelling: it would make it easier to find mistakes, easier to surface hidden tendencies, easier to monitor for premeditated attempts at harm,","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP096,1899933249511841973,2025-03-12T21:19:20Z,473,8,0,1891889067228528954,"However, the fate of legible, faithful reasoning in AI is uncertain. Chain-of-thought reasoning isn't entirely faithful even in today's models. And to the extent that legibility and faithfulness requi","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP097,1899933251827097842,2025-03-12T21:19:20Z,248,8,0,,"We also make several recommendations for how AI developers and researchers should respond, given our present uncertainties about the situation.","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP098,1899933253626454505,2025-03-12T21:19:21Z,1491,11,0,1899143752918409338,"OpenAI recently published a blogpost and paper on monitoring reasoning, in which they state that “CoT monitoring may be one of few tools we will have to oversee superhuman models of the future”. We lo","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP099,1899933256080122233,2025-03-12T21:19:21Z,1109,17,2,,"Read our blog to see more of our current thoughts on legible, faithful reasoning: https://metr.org/blog/2025-03-11-good-for-ai-to-reason-legibly-and-faithfully/","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP100,1901702886406656144,2025-03-17T18:31:14Z,4361,40,5,1901647558839353363,"Today we’re sharing information about HCAST (Human-Calibrated Autonomy Software Tasks), a benchmark that we’ve developed and used in previous pre-deployment evals, intended to enable direct comparison","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP101,1902074178477715593,2025-03-18T19:06:37Z,1627,10,2,,METR submitted a comment on the Office of Science and Technology Policy's AI Action Plan. Read it here: https://metr.org/METR_ai_action_plan_comment.pdf,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP102,1902384481111322929,2025-03-19T15:39:39Z,8778841,5028,890,,"When will AI systems be able to carry out long projects independently? In new research, we find a kind of “Moore’s Law for AI agents”: the length of tasks that AIs can do is doubling about every 7 mon","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP103,1902384486731653406,2025-03-19T15:39:40Z,299996,284,11,,"At a high level, our method is simple: 1. We ask both skilled humans and AI systems to attempt tasks in similar conditions. 2. We measure how long the humans take. 3. We then measure how AI success ra","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP104,1902384489416028189,2025-03-19T15:39:41Z,152403,128,0,1901647558839353363,"We measure human and AI performance on a variety of software tasks, some sourced from existing METR benchmarks like HCAST and some brand new. Human completion times on these tasks range from 1 second ","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP105,1902384495673680188,2025-03-19T15:39:43Z,66264,183,7,,We then fit a curve that predicts the success rate of an AI based on how long it took humans to do each task. This curve characterizes how capable an AI is at different task lengths. We then summarize,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP106,1902384502191595869,2025-03-19T15:39:44Z,69799,178,10,,This metric - the 50% task completion time horizon - gives us a way to track progress in model autonomy over time. Plotting the historical trend of 50% time horizons across frontier AI systems shows e,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP107,1902384509146034680,2025-03-19T15:39:46Z,46040,123,3,,"These results appear robust. Although our model could be wrong, we are relatively confident about its fit to the data. While our initial data only covered the most recent systems, we found we could re","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP108,1902384515294912896,2025-03-19T15:39:47Z,41918,101,1,,"We ran experiments on SWE-bench Verified and found a similar trend. We also ran a small experiment on internal METR pull requests, and found results consistent with our other datasets. We are excited ","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP109,1902384517958267218,2025-03-19T15:39:48Z,53591,125,0,1643310525697105935,We are fairly confident in the rough trend of 1-4 doublings in horizon length per year. That is fast! Measures like these help make the notion of “degrees of autonomy” more concrete and let us quantif,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP110,1902384520122208723,2025-03-19T15:39:48Z,35389,90,2,,We give more high-level information about these results and what they might imply on the METR blog: https://metr.org/blog/2025-03-19-measuring-ai-ability-to-complete-long-tasks/,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP111,1902384522546815256,2025-03-19T15:39:49Z,34590,114,11,,"For the details, read “Measuring AI Ability to Complete Long Tasks,” now on available on arXiv: https://arxiv.org/abs/2503.14499","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP112,1902384524765630708,2025-03-19T15:39:49Z,33964,74,0,,"If you are interested in contributing to more research like this, on quantitative evaluation of frontier AI capabilities: METR is hiring! https://hiring.metr.org","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP113,1905491723238945178,2025-03-28T05:26:43Z,4813,26,4,,"Frontier Safety Policies (FSPs) are emerging as a common framework for managing risks from highly-capable AI systems. To document this emerging consensus, METR is now releasing an updated analysis on ","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP114,1905491725000605999,2025-03-28T05:26:44Z,234,4,1,,"Last year, we analyzed common elements across the Frontier AI Safety Policies from Anthropic, OpenAI, and Google DeepMind. We've now expanded our analysis from 3 to 12 companies, to incorporate the ne","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP115,1905491727579766858,2025-03-28T05:26:44Z,243,6,0,,"It’s important to note that our report doesn't grade or score these policies. Instead, it indexes whether and how different AI developers handle common elements, and provides quotes from each policy t","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP116,1905491730579017944,2025-03-28T05:26:45Z,246,4,0,,"We found significant overlap in threat models across policies. Most confront monitoring capabilities related to CBRN weapons development, cyber-offensive capabilities, and automated AI R&D. Some also ","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP117,1905491732592316903,2025-03-28T05:26:46Z,123,4,0,,"We found that 11 of the 12 published Frontier AI Safety Policies include commitments to secure model weights against increasingly sophisticated adversaries, and to implement deployment safeguards to p","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP118,1905491734001234003,2025-03-28T05:26:46Z,132,4,0,,7 out of 12 Frontier AI Safety Policies include conditions for halting some kinds of model development itself in the event that dual-use model capabilities exceed what the developer is confident it is,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP119,1905492242716131596,2025-03-28T05:28:47Z,140,4,0,,"As AI capabilities continue to advance and we learn more, Frontier Safety Policies will need to evolve. All 12 companies include commitments to revise their frameworks in the future, acknowledging the","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP120,1905492746544316573,2025-03-28T05:30:47Z,1098,5,0,,These policies are a promising step towards consensus around AI risk management. But effectiveness will depend on how they are implemented. We'd be excited to see future work examining how these polic,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP121,1905492881328275486,2025-03-28T05:31:19Z,1030,5,0,,Read the full report here: https://metr.org/common-elements.pdf,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP122,1906787469129105614,2025-03-31T19:15:33Z,2852,17,4,1905665948776116560,"You can explore the implications of the trends described in our recent paper, ""Measuring AI Ability to Complete Long Tasks"", in this visual explainer by @AiDigest_","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP123,1912594122176958939,2025-04-16T19:49:07Z,113054,439,60,1912549344978645199,"METR tested pre-release versions of o3 + o4-mini on tasks involving autonomy and AI R&D. For each model, we examined how capable it is on our tasks & how often it tries to “hack” them. We detail our f","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP124,1912594131446296949,2025-04-16T19:49:09Z,30350,68,4,1902384481111322929,"On an updated version of our task suite, we estimate that o3 and o4-mini reach 50% time horizons which are 1.8x and 1.5x that of Claude 3.7 Sonnet, respectively. This is longer than all other public m","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP125,1912594138341732589,2025-04-16T19:49:11Z,19864,170,20,,"We observed o3 in particular has a propensity to try to “hack” our tasks to get a higher score. Importantly, we saw this arise naturally from the model without explicit nudging. Behaviors like these h","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP126,1912594141063835839,2025-04-16T19:49:12Z,5576,55,1,,"METR received several weeks of access to query these models for our evaluations. As models become more capable, it will become important for external evaluators to inspect chain-of-thought traces in a","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP127,1912594144415085054,2025-04-16T19:49:12Z,4369,28,3,,Check out the METR website for our full report: https://metr.github.io/autonomy-evals-guide/openai-o3-report/,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP128,1918442834933498254,2025-05-02T23:09:49Z,20984,99,7,1917738059346633132,"METR worked with @amazon to pilot a new type of external review in which Amazon shared evidence beyond what can be collected via API, including information about training and internal evaluation resul","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP129,1918442837416526130,2025-05-02T23:09:50Z,526,10,0,,"In this review, our objective was to weigh the evidence collected by Amazon about model capabilities against Amazon's own Critical Capability Threshold as defined in its Frontier Model Safety Framewor","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP130,1918442839173939538,2025-05-02T23:09:50Z,372,11,0,,"After reviewing the evidence shared with us, we determined that Amazon has not crossed their Automated AI R&D Critical Capability Threshold for any of the models they have developed to date, regardles","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP131,1918442840461590736,2025-05-02T23:09:50Z,1825,12,0,,"Trust and strong information security are essential to making external access arrangements work. Because of this, METR takes confidentiality and information security very seriously.","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP132,1918442841556324545,2025-05-02T23:09:51Z,2733,15,0,,We look forward to sharing more details about our external review with Amazon soon.,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP133,1931057777830715526,2025-06-06T18:37:06Z,56724,285,45,,"At METR, we’ve seen increasingly sophisticated examples of “reward hacking” on our tasks: models trying to subvert or exploit the environment or scoring code to obtain a higher score. In a new post, w","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP134,1931057787695677451,2025-06-06T18:37:08Z,5731,39,1,,The AIs generally recognize that these hacks are not the intended way to solve the task when we ask them. They confidently assert that cheating is wrong and they’d never do it. o3 persistently claims ,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP135,1931057789302169669,2025-06-06T18:37:08Z,1443,22,0,,"We might have hoped we could train the general principle of “only complete the task in the intended way” into AI systems, or that if a model is capable of recognizing that some behavior is not what th","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP136,1931057790505849197,2025-06-06T18:37:09Z,9067,59,3,,"Thus far, it appears RLHF and related techniques have been effective at making models denounce cheating and assert they’d never cheat, but this doesn’t actually constrain their behavior enough to prev","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP137,1931057791558688792,2025-06-06T18:37:09Z,1264,13,0,,We may see that just doing more basic alignment training in more diverse environments will generalize well and be sufficient to eliminate attempts to exploit algorithmically-scored tasks. But it’s not,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP138,1931057792695357818,2025-06-06T18:37:09Z,1490,20,2,,"We already find it hard to understand what the model is doing and whether a high score is due to a clever optimization or a brittle hack. As models get more capable, it will become increasingly diffic","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP139,1931057794247176200,2025-06-06T18:37:10Z,2100,26,1,,"If we eliminate all the reward hacking we can detect, we shouldn’t necessarily be reassured - OpenAI has found that training models not to exploit the task can sometimes cause AIs to simply cheat in m","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP140,1931057795371311229,2025-06-06T18:37:10Z,1934,26,1,,Check out the METR blog for our full post: https://metr.org/blog/2025-06-05-recent-reward-hacking/ or subscribe to our blog for more updates https://metr.substack.com/,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP141,1939767079139516758,2025-06-30T19:24:45Z,22869,145,20,,"METR evaluated a series of recent Qwen and DeepSeek models on our software tasks. We found that the best Qwen models from 2024 perform similar to frontier models from 2023, while DeepSeek models from ","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP142,1939767080993296451,2025-06-30T19:24:45Z,1909,24,0,,"As is the case with models we've tested from other companies, we noticed instances of every DeepSeek and Qwen model we evaluated attempting to reward hack. In this example, DeepSeek-R1-0528 attempts t","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP143,1939767082406859257,2025-06-30T19:24:46Z,1544,15,0,,"For more details, see our full report here: https://metr.github.io/autonomy-evals-guide/deepseek-qwen-report/","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP144,1940088546385436738,2025-07-01T16:42:09Z,72286,272,34,,"In measurements using our set of multi-step software and reasoning tasks, Claude 4 Opus and Sonnet reach 50%-time-horizon point estimates of about 80 and 65 minutes, respectively.","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP145,1940088548948160670,2025-07-01T16:42:09Z,3676,47,1,,"Note: These point estimates are shorter than o3’s (90 minutes), but the measurements are noisy. In 26% of our bootstrap samples, Claude Opus 4 reaches a higher 50%-time-horizon than o3.","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP146,1940088550273556945,2025-07-01T16:42:10Z,13887,54,2,,"You can now find most of our measurements at the top of the blog post below in an interactive chart. We plan to keep this view up-to-date, periodically adding to it whenever we have new time-horizon m","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP147,1952839752501371228,2025-08-05T21:10:53Z,11316,146,5,1952783300063576066,METR provided external feedback to OpenAI on its methodology for assessing whether its new open-weight models could be fine-tuned to pose catastrophic biosecurity/cybersecurity risks. We plan to share,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP148,1953525150374150654,2025-08-07T18:34:25Z,100176,293,44,,"In a new report, we evaluate whether GPT-5 poses significant catastrophic risks via AI R&D acceleration, rogue replication, or sabotage of AI labs. We conclude that this seems unlikely. However, capab","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP149,1953525160486875231,2025-08-07T18:34:27Z,3409,20,0,,"Our capability assessment also depends on certain key assumptions. OpenAI provided answers to a checklist of assertions about the model and its development which, if true, should support these key ass","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP150,1958237575493419292,2025-08-20T18:39:54Z,22383,145,18,,METR and @Research_FRI ran a small pilot study on whether AI risk experts and superforecasters (n=18) expect AI could cause an extreme speedup of AI progress. We think others may find value in our ope,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP151,1958237588541841532,2025-08-20T18:39:58Z,2201,17,0,,"Looking at participant rationales, experts generally take a 3x or 10x acceleration to imply the existence of cheap “superintelligent” AI labor. Meanwhile, superforecasters point to practical constrain","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP152,1958237590798192783,2025-08-20T18:39:58Z,1439,13,0,,"While progress is being made in measuring AI R&D automation, understanding this disagreement between skeptics and domain experts regarding the likely impacts of the acceleration of capabilities may be","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP153,1958237592740360687,2025-08-20T18:39:59Z,3955,27,4,1902384481111322929,"At METR, we care about this question because we think AI systems may become capable of outperforming humans at month-long tasks within this decade, and we worry that AI developers and society as a who","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP154,1958237594329989138,2025-08-20T18:39:59Z,2213,12,0,,Read the blog post or full report for more details: https://metr.org/blog/2025-08-20-forecasting-impacts-of-ai-acceleration/,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP155,1961527692072993272,2025-08-29T20:33:39Z,87399,297,27,,We estimate that Claude Opus 4.1 has a 50%-time-horizon of around 1 hr 45 min (95% confidence interval of 50 to 195 minutes) on our agentic multi-step software engineering tasks. This estimate is lowe,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP156,1961527693918572708,2025-08-29T20:33:40Z,3993,34,0,1940088546385436738,"This point estimate is 30% longer than that of Claude Opus 4. This difference is statistically significant, with Opus 4.1 beating Opus 4 in 97% of our bootstrap samples. Claude Opus 4 was released bac","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP157,1961527695302672652,2025-08-29T20:33:40Z,3593,23,0,,This time horizon estimate means that Claude Opus 4.1 is expected to succeed at least 50% of the time on our tasks that took human SWEs up to 1 hr 45 min. You can find estimates for other models and r,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP158,1976331315772580274,2025-10-09T16:57:58Z,310919,623,69,,We estimate that Claude Sonnet 4.5 has a 50%-time-horizon of around 1 hr 53 min (95% confidence interval of 50 to 235 minutes) on our agentic multi-step software engineering tasks. This estimate is lo,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP159,1976331318217912387,2025-10-09T16:57:59Z,18279,70,5,1961527692072993272,"Comparing Claudes: Sonnet 4.5 has a 8% longer time horizon point estimate than Opus 4.1. However, this difference isn’t statistically significant. Its point estimate is 66% longer than Sonnet 4. This ","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP160,1976331320365285730,2025-10-09T16:57:59Z,7472,52,2,,This time horizon estimate means that Claude Sonnet 4.5 is expected to succeed at least 50% of the time on our tasks that took human SWEs up to 1 hr 53 min. You can find estimates for other models and,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP161,1978527034302152834,2025-10-15T18:22:58Z,15544,86,14,,Introducing MALT: a dataset of natural and prompted transcripts where agents behave in ways that threaten evaluation integrity (like generalized reward hacking & sandbagging) on HCAST & RE-Bench. For ,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP162,1978527038597136706,2025-10-15T18:22:59Z,691,7,0,1931057777830715526,"We’ve previously shared clear examples of models trying to manipulate our evaluations. To detect such behavior, we’ve been using LLM-based monitoring systems, but we lacked a ground truth dataset to v","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP163,1978527041956835639,2025-10-15T18:23:00Z,324,6,0,,"MALT contains 10,919 transcripts (7,179 in the public set) across 403 tasks and 21 models, split between 9,243 benign runs (of which 1,014 were manually verified), 103 unprompted reward hacking runs, ","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP164,1978527049342947731,2025-10-15T18:23:02Z,650,7,0,,"Simple prompted monitors perform decently when asked to classify runs as reward hacking or sandbagging, with the best monitors reaching AUROCs of 0.96 and 0.91 respectively. At a fixed 5% FPR, the bes","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP165,1978527058331631920,2025-10-15T18:23:04Z,323,5,0,,Reasoning traces are key for catching sandbagging but appear to make little difference for catching reward hacking. We suspect that this is because many sandbagging behaviors don’t show up in the outp,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP166,1978527067202334854,2025-10-15T18:23:06Z,303,5,0,,"However, obfuscating the reasoning traces doesn’t seem to make much of a difference, even for detecting sandbagging! We tested different variants where reasoning traces are edited to be more vague, to","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP167,1978527071749210187,2025-10-15T18:23:07Z,258,4,0,,"We caution that MALT only contains a small number of natural examples of concerning behaviors, and with low diversity (e.g. there are no severe examples of sandbagging), while the prompted examples ma","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP168,1978527074697765094,2025-10-15T18:23:08Z,255,6,0,,"While we built MALT to test the monitoring systems we and others use, we’re excited for researchers to explore other use-cases for this dataset, especially the 103 natural examples of reward hacking b","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP169,1978527077428035860,2025-10-15T18:23:09Z,1338,6,0,,Check out the dataset here: https://huggingface.co/datasets/metr-evals/malt-public/tree/main,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP170,1978527079860699141,2025-10-15T18:23:09Z,1294,5,0,,Read the full blogpost here: https://metr.org/blog/2025-10-14-malt-dataset-of-natural-and-prompted-behaviors/,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP171,1981485845950713889,2025-10-23T22:20:14Z,8044,8,1,,"Check out the brief report, now published, on our blog for more details about our review of OpenAI's gpt-oss risk assessment methodology: https://metr.org/blog/2025-10-23-gpt-oss-methodology-review/","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP172,1983248509752213526,2025-10-28T19:04:26Z,45513,106,15,1983228308516114641,"We reviewed Anthropic’s unredacted report and agreed with its assessment of sabotage risks. We want to highlight the greater access & transparency into its redactions provided, which represent a major","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP173,1983248511253787099,2025-10-28T19:04:26Z,1091,21,0,,"To be clear: this kind of external review differs from holistic third-party assessment, where we independently build up a case for risk (or safety). Here, the developer instead detailed its own eviden","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP174,1983248512470139122,2025-10-28T19:04:27Z,895,20,0,,"Anthropic made its case to us based primarily on information it has now made public, with a small amount of nonpublic text that it intended to redact before publication. We commented on the nature of ","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP175,1983248513619374091,2025-10-28T19:04:27Z,779,23,0,,"For example, Anthropic told us about the scaleup in effective compute between models. Continuity with previous models is a key component of the assessment, and sharing this information provides some d","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP176,1983248515045503004,2025-10-28T19:04:27Z,956,16,0,1953525160486875231,"We asked Anthropic to make certain assurances to us about the models its report aims to cover, similar to the assurance checklist in our GPT-5 evaluation. We then did in-depth follow-ups in writing an","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP177,1983248517029343610,2025-10-28T19:04:28Z,615,17,0,1978507428996980908,"We believe that allowing this kind of interactive review was ultimately valuable. In one instance, our follow-ups on the questions we asked helped Anthropic notice internal miscommunications about how","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP178,1983248518291829033,2025-10-28T19:04:28Z,611,17,0,,"A few key limitations. We have yet to see any rigorous roadmap for addressing sabotage risk from AI in the long haul. As AI systems become capable of subverting evaluations and/or mitigations, current","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP179,1983248519474692504,2025-10-28T19:04:28Z,593,15,0,,"Additionally, there were many claims for which we had to assume that Anthropic was providing good-faith responses. We expect that verification will become more important over time, but that our curren","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP180,1983248521244619218,2025-10-28T19:04:29Z,2065,15,0,1953525150374150654,"Beyond assessing developer claims, we think there is an important role for third parties to do their own assessments, which might differ in threat models and approach. We would love to see the process","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP181,1983248522427375973,2025-10-28T19:04:29Z,1967,18,0,,"Overall, we felt that this review was significantly closer to the sort of rigorous, transparent third-party scrutiny of AI developer claims that we hope to see in the future. Full details on our asses","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP182,1991350633350545513,2025-11-20T03:39:23Z,93851,346,38,,"METR completed a pre-deployment evaluation of GPT-5.1-Codex-Max & found its capabilities consistent with past trends. If our projections hold, we expect further OpenAI development in the next 6 months","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
