row_id,outlet,article_url,published,title,ai_flag,ai_rule,tarbell_byline,roster_id,source_id,source_url,date_proxy,date_basis
DLAWFARE00083,Lawfare,https://www.lawfaremedia.org/article/frontier-ai-regulation-safeguards-amid-rapid-progress,2024-01-04,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-30-p00,https://index.commoncrawl.org/CC-MAIN-2026-30-index?url=lawfaremedia.org/*&output=json&page=0,2024-01-05,cc_warc_text
DLAWFARE00084,Lawfare,https://www.lawfaremedia.org/article/in-the-ai-race--copyright-is-the-united-states-s-greatest-hurdle,2025-06-30,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-30-p00,https://index.commoncrawl.org/CC-MAIN-2026-30-index?url=lawfaremedia.org/*&output=json&page=0,2025-06-30,wayback_first_capture
DLAWFARE00085,Lawfare,https://www.lawfaremedia.org/article/innovation-security-and-catastrophe,2011-02-17,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-30-p00,https://index.commoncrawl.org/CC-MAIN-2026-30-index?url=lawfaremedia.org/*&output=json&page=0,2024-01-13,cc_warc_text
DLAWFARE00086,Lawfare,https://www.lawfaremedia.org/article/inspector-general-intelligence-community-releases-statement-whistleblower-complaint,2019-09-30,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-30-p00,https://index.commoncrawl.org/CC-MAIN-2026-30-index?url=lawfaremedia.org/*&output=json&page=0,2024-01-13,cc_warc_text
DLAWFARE00087,Lawfare,https://www.lawfaremedia.org/article/latest-ndaa-supports-ai-safety--innovation--and-china-decoupling,2026-02-05,,yes,keyword_fallback,yes,R009,CC-LAW-CC-MAIN-2026-30-p00,https://index.commoncrawl.org/CC-MAIN-2026-30-index?url=lawfaremedia.org/*&output=json&page=0,2026-02-13,cc_warc_text
DLAWFARE00088,Lawfare,https://www.lawfaremedia.org/article/lawfare-daily--cullen-o-keefe-on-the-impending-wave-of-ai-agents,2025-05-14,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-30-p00,https://index.commoncrawl.org/CC-MAIN-2026-30-index?url=lawfaremedia.org/*&output=json&page=0,2025-05-15,cc_warc_text
DLAWFARE00089,Lawfare,https://lawfaremedia.org/article/lawfare-daily--daniel-kokotajlo-and-eli-lifland-on-their-ai-2027-report,2025-04-15,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-30-p00,https://index.commoncrawl.org/CC-MAIN-2026-30-index?url=lawfaremedia.org/*&output=json&page=0,2025-04-15,wayback_first_capture
DLAWFARE00090,Lawfare,https://www.lawfaremedia.org/article/lawfare-daily--ryan-calo-on-protecting-privacy-amid-advances-in-ai,2024-07-30,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-30-p00,https://index.commoncrawl.org/CC-MAIN-2026-30-index?url=lawfaremedia.org/*&output=json&page=0,2024-07-31,cc_warc_text
DLAWFARE00091,Lawfare,https://www.lawfaremedia.org/article/lawfare-podcast-how-cyber-criminals-can-exploit-chatgpt,2023-02-13,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-30-p00,https://index.commoncrawl.org/CC-MAIN-2026-30-index?url=lawfaremedia.org/*&output=json&page=0,2024-01-13,cc_warc_text
DLAWFARE00092,Lawfare,https://www.lawfaremedia.org/article/lawfare-podcast-john-allen-and-darrell-west-artificial-intelligence,2020-07-17,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-30-p00,https://index.commoncrawl.org/CC-MAIN-2026-30-index?url=lawfaremedia.org/*&output=json&page=0,2023-12-04,cc_warc_text
DLAWFARE00093,Lawfare,https://www.lawfaremedia.org/article/matt-clifford-on-china-ai-safety-and-entrepreneurship,2024-03-18,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-30-p00,https://index.commoncrawl.org/CC-MAIN-2026-30-index?url=lawfaremedia.org/*&output=json&page=0,2024-03-18,wayback_first_capture
DLAWFARE00094,Lawfare,http://lawfaremedia.org/article/memorandum-outlines-u.s.-government-s-role-in-ai-development,2024-11-22,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-30-p00,https://index.commoncrawl.org/CC-MAIN-2026-30-index?url=lawfaremedia.org/*&output=json&page=0,2024-11-22,wayback_first_capture
DLAWFARE00095,Lawfare,https://www.lawfaremedia.org/article/new-tools-are-needed-to-address-the-risks-posed-by-ai-military-integration,2024-03-18,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-30-p00,https://index.commoncrawl.org/CC-MAIN-2026-30-index?url=lawfaremedia.org/*&output=json&page=0,2024-03-18,wayback_first_capture
DLAWFARE00096,Lawfare,https://www.lawfaremedia.org/article/open-questions-in-law-and-ai-safety-an-emerging-researchagenda,U,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-30-p00,https://index.commoncrawl.org/CC-MAIN-2026-30-index?url=lawfaremedia.org/*&output=json&page=0,,
DLAWFARE00097,Lawfare,https://www.lawfaremedia.org/article/pentagon%27s-anthropic-designation-won%27t-survive-first-contact-with-legal-system,2026-03-02,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-30-p00,https://index.commoncrawl.org/CC-MAIN-2026-30-index?url=lawfaremedia.org/*&output=json&page=0,2026-03-02,wayback_first_capture
DLAWFARE00098,Lawfare,https://www.lawfaremedia.org/article/policy-dimension-leading-ai,2017-10-19,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-30-p00,https://index.commoncrawl.org/CC-MAIN-2026-30-index?url=lawfaremedia.org/*&output=json&page=0,2023-09-24,cc_warc_text
DLAWFARE00099,Lawfare,https://www.lawfaremedia.org/article/scaling-laws--ai-chatbots-and-the-future-of-free-expression-with-jacob-mchangama-and-jacob-shapiro,2025-12-16,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-30-p00,https://index.commoncrawl.org/CC-MAIN-2026-30-index?url=lawfaremedia.org/*&output=json&page=0,2025-12-19,cc_warc_text
DLAWFARE00100,Lawfare,https://www.lawfaremedia.org/article/scaling-laws--ai-in-the-classroom-with-mackenzie-price-and-rebecca-winthrop,2025-08-26,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-30-p00,https://index.commoncrawl.org/CC-MAIN-2026-30-index?url=lawfaremedia.org/*&output=json&page=0,2025-08-30,cc_warc_text
DLAWFARE00101,Lawfare,https://www.lawfaremedia.org/article/scaling-laws--claude's-constitution--with-amanda-askell,2026-02-20,,yes,keyword_fallback,yes,R021,CC-LAW-CC-MAIN-2026-30-p00,https://index.commoncrawl.org/CC-MAIN-2026-30-index?url=lawfaremedia.org/*&output=json&page=0,2026-03-06,cc_warc_text
DLAWFARE00102,Lawfare,https://www.lawfaremedia.org/article/scaling-laws--rapid-response-to-the-implications-of-claude's-new-constitution,2026-01-23,,yes,keyword_fallback,yes,R021,CC-LAW-CC-MAIN-2026-30-p00,https://index.commoncrawl.org/CC-MAIN-2026-30-index?url=lawfaremedia.org/*&output=json&page=0,2026-01-24,cc_warc_text
DLAWFARE00103,Lawfare,https://www.lawfaremedia.org/article/section-230-after---grok-is-this-true,2026-04-17,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-30-p00,https://index.commoncrawl.org/CC-MAIN-2026-30-index?url=lawfaremedia.org/*&output=json&page=0,2026-04-17,wayback_first_capture
DLAWFARE00104,Lawfare,https://www.lawfaremedia.org/article/setting-a-higher-bar-professionalizing-ai-engineering,2023-12-12,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-30-p00,https://index.commoncrawl.org/CC-MAIN-2026-30-index?url=lawfaremedia.org/*&output=json&page=0,2023-12-13,cc_warc_text
DLAWFARE00105,Lawfare,https://www.lawfaremedia.org/article/sovereign-ai-in-a-hybrid-world,U,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-30-p00,https://index.commoncrawl.org/CC-MAIN-2026-30-index?url=lawfaremedia.org/*&output=json&page=0,,
DLAWFARE00106,Lawfare,https://www.lawfaremedia.org/article/tarasoff-meets-the-ai-age,2026-04-20,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-30-p00,https://index.commoncrawl.org/CC-MAIN-2026-30-index?url=lawfaremedia.org/*&output=json&page=0,2026-04-20,wayback_first_capture
DLAWFARE00107,Lawfare,https://www.lawfaremedia.org/article/techtank-which-us-cities-are-poised-ai-growth,2021-09-09,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-30-p00,https://index.commoncrawl.org/CC-MAIN-2026-30-index?url=lawfaremedia.org/*&output=json&page=0,2023-10-03,cc_warc_text
DLAWFARE00108,Lawfare,https://www.lawfaremedia.org/article/the-lawfare-podcast-will-generative-ai-reshape-elections,2023-11-29,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-30-p00,https://index.commoncrawl.org/CC-MAIN-2026-30-index?url=lawfaremedia.org/*&output=json&page=0,2024-01-13,cc_warc_text
DLAWFARE00109,Lawfare,https://www.lawfaremedia.org/article/the-trump-administration-s-grok-dilemma,2026-02-18,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-30-p00,https://index.commoncrawl.org/CC-MAIN-2026-30-index?url=lawfaremedia.org/*&output=json&page=0,2026-02-19,cc_warc_text
DLAWFARE00110,Lawfare,https://www.lawfaremedia.org/article/the-u.s.-cannot-prevent-every-ai-biothreat-but-it-can-outpace-them,2025-07-24,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-30-p00,https://index.commoncrawl.org/CC-MAIN-2026-30-index?url=lawfaremedia.org/*&output=json&page=0,2025-07-25,cc_warc_text
DLAWFARE00111,Lawfare,https://www.lawfaremedia.org/article/tom-davidson-on-the-importance-of-ai-character,2026-06-05,,yes,keyword_fallback,yes,R021,CC-LAW-CC-MAIN-2026-30-p00,https://index.commoncrawl.org/CC-MAIN-2026-30-index?url=lawfaremedia.org/*&output=json&page=0,,cc_warc_text
DLAWFARE00112,Lawfare,https://www.lawfaremedia.org/article/trump-signs-executive-order-to-preempt-state-ai-laws,2025-12-12,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-30-p00,https://index.commoncrawl.org/CC-MAIN-2026-30-index?url=lawfaremedia.org/*&output=json&page=0,2025-12-13,cc_warc_text
DLAWFARE00113,Lawfare,https://www.lawfaremedia.org/article/what-deepseek-r1-means-and-what-it-doesn-t,2025-01-28,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-30-p00,https://index.commoncrawl.org/CC-MAIN-2026-30-index?url=lawfaremedia.org/*&output=json&page=0,2025-01-28,wayback_first_capture
DLAWFARE00114,Lawfare,https://www.lawfaremedia.org/article/when-the-vibe-are-off--the-security-risks-of-ai-generated-code,2025-09-10,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-30-p00,https://index.commoncrawl.org/CC-MAIN-2026-30-index?url=lawfaremedia.org/*&output=json&page=0,2025-09-10,wayback_first_capture
DLAWFARE00115,Lawfare,https://www.lawfaremedia.org/article/why-liability-and-insurance-won-t-save-ai--lessons-from-cyber-insurance,2025-09-09,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-30-p00,https://index.commoncrawl.org/CC-MAIN-2026-30-index?url=lawfaremedia.org/*&output=json&page=0,2025-09-09,wayback_first_capture
DLAWFARE00116,Lawfare,https://www.lawfaremedia.org/article/ai-companies-can-t-regulate-themselves-they-should-regulate-each-other,2026-04-29,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,2026-05-02,cc_warc_text
DLAWFARE00117,Lawfare,https://www.lawfaremedia.org/article/ai-governance-by-phone-call,2026-05-26,,yes,keyword_fallback,yes,R021,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,2026-05-27,cc_warc_text
DLAWFARE00118,Lawfare,https://www.lawfaremedia.org/article/ai-safety-laws-are-not-(necessarily)-a-first-amendment-problem,2024-06-07,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,2024-06-07,wayback_first_capture
DLAWFARE00119,Lawfare,https://www.lawfaremedia.org/article/ai-will-not-want-to-self-improve,2024-05-20,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,2024-05-27,cc_warc_text
DLAWFARE00120,Lawfare,https://www.lawfaremedia.org/article/anthropic-v.-u.s.-department-of-war--a-hearing-diary,2026-07-30,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,2026-08-10,cc_warc_text
DLAWFARE00121,Lawfare,https://www.lawfaremedia.org/article/artificial-intelligence-virtual-courts-and-real-harms,2023-03-13,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,2024-01-11,cc_warc_text
DLAWFARE00122,Lawfare,https://www.lawfaremedia.org/article/assessing-impacts-of-ai-on-human-rights-it-s-not-solely-about-privacy-and-nondiscrimination,2023-01-27,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,2023-10-26,cc_warc_text
DLAWFARE00123,Lawfare,https://www.lawfaremedia.org/article/chinatalk--dylan--doug--jon-on-ai-mandate-of-heaven---ezra-beef,2025-06-04,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,2025-08-03,cc_warc_text
DLAWFARE00124,Lawfare,https://www.lawfaremedia.org/article/chinatalk-doomscrolling-chinese-twitter,2024-03-11,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,2024-03-14,cc_warc_text
DLAWFARE00125,Lawfare,https://www.lawfaremedia.org/article/chipping-away-at-chinese-ai-risks,2026-07-31,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,,cc_warc_text
DLAWFARE00126,Lawfare,https://www.lawfaremedia.org/article/claude-s-right-to-die--the-moral-error-in-anthropic-s-end-chat-policy,2025-10-17,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,2025-10-17,wayback_first_capture
DLAWFARE00127,Lawfare,https://www.lawfaremedia.org/article/counterintelligence-implications-artificial-intelligence-part-iii,2018-10-10,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,2024-01-13,cc_warc_text
DLAWFARE00128,Lawfare,https://www.lawfaremedia.org/article/deepseek-is-a-win-for-chinese-hackers,2025-02-07,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,2025-02-07,wayback_first_capture
DLAWFARE00129,Lawfare,https://www.lawfaremedia.org/article/deepseek-points-toward-u.s.-china-cooperation--not-a-race,2025-03-05,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,2025-03-05,wayback_first_capture
DLAWFARE00130,Lawfare,https://www.lawfaremedia.org/article/designing-a-finra-for-frontier-ai,2026-07-30,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,2026-08-09,cc_warc_text
DLAWFARE00131,Lawfare,https://www.lawfaremedia.org/article/driven-by-ai--the-future-of-cybersecurity-will-resemble-the-past,2026-07-15,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,2026-07-15,wayback_first_capture
DLAWFARE00132,Lawfare,https://www.lawfaremedia.org/article/fighting-ai-cyberattacks-starts-with-knowing-they-re-happening,2026-02-26,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,2026-02-27,cc_warc_text
DLAWFARE00133,Lawfare,https://www.lawfaremedia.org/article/how-ai-is-changing-tech-policy-politics-in-washington,2024-05-21,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,2024-05-21,wayback_first_capture
DLAWFARE00134,Lawfare,https://www.lawfaremedia.org/article/how-existing-liability-frameworks-can-handle-agentic-ai-harms,2025-12-03,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,2025-12-03,wayback_first_capture
DLAWFARE00135,Lawfare,https://www.lawfaremedia.org/article/how-the-u.s.-military-learned-to-embrace-ai-warfare,2026-07-17,,yes,keyword_fallback,yes,R009,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,2026-07-22,cc_warc_text
DLAWFARE00136,Lawfare,https://www.lawfaremedia.org/article/how-trump-v.-slaughter-strengthens-the-case-for-third-party-ai-regulation,2026-07-31,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,2026-08-03,cc_warc_text
DLAWFARE00137,Lawfare,https://www.lawfaremedia.org/article/how-will-artificial-intelligence-impact-battlefield-operations,2025-04-08,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,2025-04-08,wayback_first_capture
DLAWFARE00138,Lawfare,https://www.lawfaremedia.org/article/if-ai-outputs-aren-t-speech--who-has-to-prove-they-re-human,2026-08-03,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,2026-08-10,cc_warc_text
DLAWFARE00139,Lawfare,https://www.lawfaremedia.org/article/lawfare-daily--ai-policy-under-technological-uncertainty--with-alex--amac--macgillivray,2024-07-23,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,2024-07-23,wayback_first_capture
DLAWFARE00140,Lawfare,https://www.lawfaremedia.org/article/lawfare-daily--dan-hendrycks-on-national-security-in-the-age-of-superintelligent-ai,2025-03-20,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,2025-03-22,cc_warc_text
DLAWFARE00141,Lawfare,https://www.lawfaremedia.org/article/lawfare-daily--rebecca-crootof-on-ai--darpa--and-the-elsi-framework,2024-07-19,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,2024-07-22,cc_warc_text
DLAWFARE00142,Lawfare,https://www.lawfaremedia.org/article/lawfare-daily--scaling-laws--ren%C3%A9e-diresta-and-alan-rozenshtein-on-the--woke-ai--executive-order,2025-08-01,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,2025-08-01,wayback_first_capture
DLAWFARE00143,Lawfare,https://www.lawfaremedia.org/article/lawfare-podcast-episode-121-striking-balance-whistleblowing-leaks-and-security-secrets,2015-05-02,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,2024-01-13,cc_warc_text
DLAWFARE00144,Lawfare,https://www.lawfaremedia.org/article/military-ai-as--abnormal--technology,2026-03-12,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,2026-03-13,cc_warc_text
DLAWFARE00145,Lawfare,https://www.lawfaremedia.org/article/military-ai-policy-by-contract--the-limits-of-procurement-as-governance,2026-03-10,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,2026-03-10,wayback_first_capture
DLAWFARE00146,Lawfare,https://www.lawfaremedia.org/article/new-ai-transparency-rules-have-a-trade-secrets-problem,2025-09-15,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,2025-09-15,wayback_first_capture
DLAWFARE00147,Lawfare,https://www.lawfaremedia.org/article/on-ai-policy--congress-shouldn-t-cut-states-off-at-the-knees,2025-05-19,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,2025-05-19,wayback_first_capture
DLAWFARE00148,Lawfare,https://www.lawfaremedia.org/article/open-access-ai--lessons-from-open-source-software,2024-10-25,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,2024-10-26,cc_warc_text
DLAWFARE00149,Lawfare,https://www.lawfaremedia.org/article/open-questions-in-law-and-ai-safety-an-emerging-research-agenda,2024-03-11,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,2024-03-14,cc_warc_text
DLAWFARE00150,Lawfare,https://www.lawfaremedia.org/article/openai,U,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,,
DLAWFARE00151,Lawfare,https://www.lawfaremedia.org/article/scaling-laws--ai-copyright-lawsuits-with-pam-samuelson,2025-09-16,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,2025-09-19,cc_warc_text
DLAWFARE00152,Lawfare,https://www.lawfaremedia.org/article/scaling-laws--an-eu-perspective-on-america-s-approach-to-ai-with-marietje-schaake,2026-05-01,,yes,keyword_fallback,yes,R021,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,,cc_warc_text
DLAWFARE00153,Lawfare,https://www.lawfaremedia.org/article/scaling-laws--eugene-volokh--navigating-libel-and-liability-in-the-ai-age,2025-07-17,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,2025-07-18,cc_warc_text
DLAWFARE00154,Lawfare,https://www.lawfaremedia.org/article/scaling-laws--the-ai-moratorium-goes-down-in-flames,2025-07-02,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,2025-07-03,cc_warc_text
DLAWFARE00155,Lawfare,https://www.lawfaremedia.org/article/scaling-laws--the-legal-maze-of-ai-liability--anat-lior-on-bridging-law-and-emerging-tech,2025-08-12,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,2025-08-12,wayback_first_capture
DLAWFARE00156,Lawfare,https://www.lawfaremedia.org/article/self-regulation-won-t-prevent-problematic-political-uses-of-generative-ai,2024-07-17,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,2024-07-17,wayback_first_capture
DLAWFARE00157,Lawfare,https://www.lawfaremedia.org/article/steptoe-cyberlaw-podcast-groucho-marxism-and-red-lines-cyberspace,2016-10-14,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,2024-01-13,cc_warc_text
DLAWFARE00158,Lawfare,https://www.lawfaremedia.org/article/the-ai-preemption-executive-order-s-bead-strategy-faces-steep-legal-hurdles,2026-01-21,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,2026-01-21,wayback_first_capture
DLAWFARE00159,Lawfare,https://www.lawfaremedia.org/article/the-ai-sovereignty-paradox,2026-07-28,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,2026-07-28,wayback_first_capture
DLAWFARE00160,Lawfare,https://www.lawfaremedia.org/article/the-ai-that-hacked-its-way-out-and-the-hype-that-followed-it,2026-07-29,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,2026-07-30,cc_warc_text
DLAWFARE00161,Lawfare,https://www.lawfaremedia.org/article/the-case-for-a-joint-u.s.-china-ai-lab,2025-04-23,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,2025-04-23,wayback_first_capture
DLAWFARE00162,Lawfare,https://www.lawfaremedia.org/article/the-dangers-of-ai-sovereignty,2025-04-07,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,2025-04-07,wayback_first_capture
DLAWFARE00163,Lawfare,https://www.lawfaremedia.org/article/the-gsa-s-draft-ai-clause-is-governance-by-sledgehammer,2026-03-18,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,2026-03-20,cc_warc_text
