file,row_id,id,author_match,text_match,date_match,stored_views,fresh_views,views_delta_pct,status,note
metr_posts.csv,MP114,1905491725000605999,yes,yes,yes,234,235,0.4,OK,
metr_posts.csv,MP115,1905491727579766858,yes,yes,yes,243,243,0.0,OK,
metr_posts.csv,MP116,1905491730579017944,yes,yes,yes,246,246,0.0,OK,
metr_posts.csv,MP117,1905491732592316903,yes,yes,yes,123,123,0.0,OK,
metr_posts.csv,MP118,1905491734001234003,yes,yes,yes,132,132,0.0,OK,
metr_posts.csv,MP119,1905492242716131596,yes,yes,yes,140,140,0.0,OK,
metr_posts.csv,MP120,1905492746544316573,yes,yes,yes,1098,1098,0.0,OK,
metr_posts.csv,MP121,1905492881328275486,yes,yes,yes,1030,1030,0.0,OK,
metr_posts.csv,MP122,1906787469129105614,yes,yes,yes,2852,2853,0.0,OK,
metr_posts.csv,MP123,1912594122176958939,yes,yes,yes,113054,113055,0.0,OK,
metr_posts.csv,MP124,1912594131446296949,yes,yes,yes,30350,30351,0.0,OK,
metr_posts.csv,MP125,1912594138341732589,yes,yes,yes,19864,19864,0.0,OK,
metr_posts.csv,MP126,1912594141063835839,yes,yes,yes,5576,5576,0.0,OK,
metr_posts.csv,MP127,1912594144415085054,yes,yes,yes,4369,4369,0.0,OK,
metr_posts.csv,MP128,1918442834933498254,yes,yes,yes,20984,20985,0.0,OK,
metr_posts.csv,MP129,1918442837416526130,yes,yes,yes,526,527,0.2,OK,
metr_posts.csv,MP130,1918442839173939538,yes,yes,yes,372,372,0.0,OK,
metr_posts.csv,MP131,1918442840461590736,yes,yes,yes,1825,1825,0.0,OK,
metr_posts.csv,MP132,1918442841556324545,yes,yes,yes,2733,2733,0.0,OK,
metr_posts.csv,MP133,1931057777830715526,yes,yes,yes,56724,56752,0.0,OK,
metr_posts.csv,MP134,1931057787695677451,yes,yes,yes,5731,5731,0.0,OK,
metr_posts.csv,MP135,1931057789302169669,yes,yes,yes,1443,1443,0.0,OK,
metr_posts.csv,MP136,1931057790505849197,yes,yes,yes,9067,9067,0.0,OK,
metr_posts.csv,MP137,1931057791558688792,yes,yes,yes,1264,1264,0.0,OK,
metr_posts.csv,MP138,1931057792695357818,yes,yes,yes,1490,1490,0.0,OK,
metr_posts.csv,MP139,1931057794247176200,yes,yes,yes,2100,2100,0.0,OK,
metr_posts.csv,MP140,1931057795371311229,yes,yes,yes,1934,1934,0.0,OK,
metr_posts.csv,MP141,1939767079139516758,yes,yes,yes,22869,22870,0.0,OK,
metr_posts.csv,MP142,1939767080993296451,yes,yes,yes,1909,1910,0.1,OK,
metr_posts.csv,MP143,1939767082406859257,yes,yes,yes,1544,1544,0.0,OK,
metr_posts.csv,MP144,1940088546385436738,yes,yes,yes,72286,72297,0.0,OK,
metr_posts.csv,MP145,1940088548948160670,yes,yes,yes,3676,3677,0.0,OK,
metr_posts.csv,MP146,1940088550273556945,yes,yes,yes,13887,13887,0.0,OK,
metr_posts.csv,MP147,1952839752501371228,yes,yes,yes,11316,11317,0.0,OK,
metr_posts.csv,MP148,1953525150374150654,yes,yes,yes,100176,100182,0.0,OK,
metr_posts.csv,MP149,1953525160486875231,yes,yes,yes,3409,3409,0.0,OK,
metr_posts.csv,MP150,1958237575493419292,yes,yes,yes,22383,22384,0.0,OK,
metr_posts.csv,MP151,1958237588541841532,yes,yes,yes,2201,2201,0.0,OK,
metr_posts.csv,MP152,1958237590798192783,yes,yes,yes,1439,1439,0.0,OK,
metr_posts.csv,MP153,1958237592740360687,yes,yes,yes,3955,3955,0.0,OK,
metr_posts.csv,MP154,1958237594329989138,yes,yes,yes,2213,2213,0.0,OK,
metr_posts.csv,MP155,1961527692072993272,yes,yes,yes,87399,87406,0.0,OK,
metr_posts.csv,MP156,1961527693918572708,yes,yes,yes,3993,3995,0.1,OK,
metr_posts.csv,MP157,1961527695302672652,yes,yes,yes,3593,3593,0.0,OK,
metr_posts.csv,MP158,1976331315772580274,yes,yes,yes,310919,310920,0.0,OK,
metr_posts.csv,MP159,1976331318217912387,yes,yes,yes,18279,18281,0.0,OK,
metr_posts.csv,MP160,1976331320365285730,yes,yes,yes,7472,7472,0.0,OK,
metr_posts.csv,MP161,1978527034302152834,yes,yes,yes,15544,15546,0.0,OK,
metr_posts.csv,MP162,1978527038597136706,yes,yes,yes,691,693,0.3,OK,
metr_posts.csv,MP163,1978527041956835639,yes,yes,yes,324,324,0.0,OK,
metr_posts.csv,MP164,1978527049342947731,yes,yes,yes,650,650,0.0,OK,
metr_posts.csv,MP165,1978527058331631920,yes,yes,yes,323,323,0.0,OK,
metr_posts.csv,MP166,1978527067202334854,yes,yes,yes,303,303,0.0,OK,
metr_posts.csv,MP167,1978527071749210187,yes,yes,yes,258,258,0.0,OK,
metr_posts.csv,MP168,1978527074697765094,yes,yes,yes,255,255,0.0,OK,
metr_posts.csv,MP169,1978527077428035860,yes,yes,yes,1338,1338,0.0,OK,
metr_posts.csv,MP170,1978527079860699141,yes,yes,yes,1294,1294,0.0,OK,
metr_posts.csv,MP171,1981485845950713889,yes,yes,yes,8044,8044,0.0,OK,
metr_posts.csv,MP172,1983248509752213526,yes,yes,yes,45513,45519,0.0,OK,
metr_posts.csv,MP173,1983248511253787099,yes,yes,yes,1091,1093,0.2,OK,
metr_posts.csv,MP174,1983248512470139122,yes,yes,yes,895,895,0.0,OK,
metr_posts.csv,MP175,1983248513619374091,yes,yes,yes,779,779,0.0,OK,
metr_posts.csv,MP176,1983248515045503004,yes,yes,yes,956,956,0.0,OK,
metr_posts.csv,MP177,1983248517029343610,yes,yes,yes,615,615,0.0,OK,
metr_posts.csv,MP178,1983248518291829033,yes,yes,yes,611,611,0.0,OK,
metr_posts.csv,MP179,1983248519474692504,yes,yes,yes,593,593,0.0,OK,
metr_posts.csv,MP180,1983248521244619218,yes,yes,yes,2065,2065,0.0,OK,
metr_posts.csv,MP181,1983248522427375973,yes,yes,yes,1967,1967,0.0,OK,
metr_posts.csv,MP182,1991350633350545513,yes,yes,yes,93851,93853,0.0,OK,
metr_posts.csv,MP183,1991350640237507009,yes,yes,yes,2818,2818,0.0,OK,
metr_posts.csv,MP184,1991350642582122575,yes,yes,yes,3315,3315,0.0,OK,
metr_posts.csv,MP185,1991350644838633516,yes,yes,yes,2316,2316,0.0,OK,
metr_posts.csv,MP186,1991350646805787014,yes,yes,yes,5048,5048,0.0,OK,
metr_posts.csv,MP187,1991350648110281079,yes,yes,yes,4842,4842,0.0,OK,
metr_posts.csv,MP188,1991658241932292537,yes,yes,yes,141560,141562,0.0,OK,
metr_posts.csv,MP189,1991658243584848054,yes,yes,yes,6677,6679,0.0,OK,
metr_posts.csv,MP190,1991658244771836159,yes,yes,yes,21457,21457,0.0,OK,
metr_posts.csv,MP191,1991658246298563060,yes,yes,yes,4870,4870,0.0,OK,
metr_posts.csv,MP192,1996656514774524054,yes,yes,yes,38373,38376,0.0,OK,
metr_posts.csv,MP193,2001473506442375645,yes,yes,yes,34871,34873,0.0,OK,
metr_posts.csv,MP194,2001473515267248582,yes,yes,yes,2754,2754,0.0,OK,
metr_posts.csv,MP195,2001473516756177134,yes,yes,yes,4328,4328,0.0,OK,
metr_posts.csv,MP196,2001473517905482196,yes,yes,yes,3315,3315,0.0,OK,
metr_posts.csv,MP197,2001473519197335899,yes,yes,yes,7218,7218,0.0,OK,
metr_posts.csv,MP198,2001473520443007244,yes,yes,yes,5514,5514,0.0,OK,
metr_posts.csv,MP199,2002203627377574113,yes,yes,yes,1353740,1353830,0.0,OK,
metr_posts.csv,MP200,2002203629256921507,yes,yes,yes,79401,79405,0.0,OK,
metr_posts.csv,MP201,2002203630561030562,yes,yes,yes,35246,35247,0.0,OK,
metr_posts.csv,MP202,2002203632150688087,yes,yes,yes,286573,286573,0.0,OK,
metr_posts.csv,MP203,2002203633572585978,yes,yes,yes,22436,22436,0.0,OK,
metr_posts.csv,MP204,2016976660474843635,yes,yes,yes,61497,61504,0.0,OK,
metr_posts.csv,MP205,2016976664144773134,yes,yes,yes,4540,4540,0.0,OK,
metr_posts.csv,MP206,2016976665235362074,yes,yes,yes,4081,4081,0.0,OK,
metr_posts.csv,MP207,2018752230376210586,yes,yes,yes,125197,125200,0.0,OK,
metr_posts.csv,MP208,2018752232016281686,yes,yes,yes,10464,10467,0.0,OK,
metr_posts.csv,MP209,2018752233429668195,yes,yes,yes,5730,5730,0.0,OK,
metr_posts.csv,MP210,2019169900317798857,yes,yes,yes,1162737,1162743,0.0,OK,
metr_posts.csv,MP211,2019169901806776665,yes,yes,yes,173614,173618,0.0,OK,
metr_posts.csv,MP212,2019882938675130472,yes,yes,yes,26530,26541,0.0,OK,
metr_posts.csv,MP213,2019883716676657333,yes,yes,yes,20143,20148,0.0,OK,
metr_posts.csv,MP214,2019883742656098337,yes,yes,yes,3175,3175,0.0,OK,
metr_posts.csv,MP215,2028948235486937098,yes,yes,yes,146263,146275,0.0,OK,
metr_posts.csv,MP216,2028948239609905428,yes,yes,yes,8496,8496,0.0,OK,
metr_posts.csv,MP217,2028948241128276180,yes,yes,yes,6793,6793,0.0,OK,
metr_posts.csv,MP218,2028948243028250857,yes,yes,yes,6351,6351,0.0,OK,
metr_posts.csv,MP219,2028948244521468303,yes,yes,yes,5701,5701,0.0,OK,
metr_posts.csv,MP220,2028948245981049209,yes,yes,yes,10318,10318,0.0,OK,
metr_posts.csv,MP221,2028948247558111300,yes,yes,yes,10823,10823,0.0,OK,
metr_posts.csv,MP222,2032174803785039915,yes,yes,yes,47431,47447,0.0,OK,
metr_posts.csv,MP223,2032174805651505461,yes,yes,yes,2666,2677,0.4,OK,
metr_posts.csv,MP224,2032174807123669379,yes,yes,yes,5515,5515,0.0,OK,
metr_posts.csv,MP225,2032174809069863005,yes,yes,yes,3000,3000,0.0,OK,
metr_posts.csv,MP226,2042625712277066046,yes,yes,yes,27133,27151,0.1,OK,
metr_posts.csv,MP227,2042640545126965441,yes,yes,yes,270262,270279,0.0,OK,
metr_posts.csv,MP228,2042640546783785208,yes,yes,yes,16471,16492,0.1,OK,
metr_posts.csv,MP229,2042640549275144198,yes,yes,yes,8256,8256,0.0,OK,
metr_posts.csv,MP230,2042640552878051345,yes,yes,yes,7335,7335,0.0,OK,
metr_posts.csv,MP231,2042640554916483164,yes,yes,yes,14380,14380,0.0,OK,
metr_posts.csv,MP232,2042640558167069022,yes,yes,yes,8193,8193,0.0,OK,
metr_posts.csv,MP233,2042666178540429698,yes,yes,yes,1710,1721,0.6,OK,
metr_posts.csv,MP234,2042666284706644338,yes,yes,yes,2987,2987,0.0,OK,
metr_posts.csv,MP235,2042666332131594651,yes,yes,yes,2240,2240,0.0,OK,
metr_posts.csv,MP236,2044463380057194868,yes,yes,yes,258423,258444,0.0,OK,
metr_posts.csv,MP237,2044463381772709942,yes,yes,yes,8804,8821,0.2,OK,
metr_posts.csv,MP238,2052896621760004602,yes,yes,yes,990317,990367,0.0,OK,
metr_posts.csv,MP239,2052896623852929510,yes,yes,yes,35146,35170,0.1,OK,
metr_posts.csv,MP240,2052896626033992187,yes,yes,yes,24034,24034,0.0,OK,
metr_posts.csv,MP241,2052896627250335745,yes,yes,yes,23281,23281,0.0,OK,
metr_posts.csv,MP242,2052896628504400149,yes,yes,yes,20907,20907,0.0,OK,
metr_posts.csv,MP243,2052912195831480443,yes,yes,yes,22993,23018,0.1,OK,
metr_posts.csv,MP244,2052912197165363558,yes,yes,yes,4927,4953,0.5,OK,
metr_posts.csv,MP245,2052912198612381997,yes,yes,yes,2960,2960,0.0,OK,
metr_posts.csv,MP246,2052912200336220301,yes,yes,yes,1334,1334,0.0,OK,
metr_posts.csv,MP247,2052912201657418023,yes,yes,yes,4220,4220,0.0,OK,
metr_posts.csv,MP248,2052912202894704683,yes,yes,yes,3846,3846,0.0,OK,
metr_posts.csv,MP249,2053897319993704677,yes,yes,yes,72925,72954,0.0,OK,
metr_posts.csv,MP250,2053897327224774733,yes,yes,yes,1837,1837,0.0,OK,
metr_posts.csv,MP251,2053897330546672070,yes,yes,yes,1623,1623,0.0,OK,
metr_posts.csv,MP252,2053897332945818079,yes,yes,yes,11738,11738,0.0,OK,
metr_posts.csv,MP253,2053897334833217678,yes,yes,yes,1375,1375,0.0,OK,
metr_posts.csv,MP254,2053908794539970998,yes,yes,yes,235,235,0.0,OK,
metr_posts.csv,MP255,2053908928824750556,yes,yes,yes,246,246,0.0,OK,
metr_posts.csv,MP256,2053908977814221144,yes,yes,yes,170,170,0.0,OK,
metr_posts.csv,MP257,2053908996134998247,yes,yes,yes,173,173,0.0,OK,
metr_posts.csv,MP258,2053909021263040641,yes,yes,yes,2005,2005,0.0,OK,
metr_posts.csv,MP259,2053909043119608306,yes,yes,yes,1902,1902,0.0,OK,
metr_posts.csv,MP260,2056800023149760666,yes,yes,yes,386822,386912,0.0,OK,
metr_posts.csv,MP261,2056800031991357568,yes,yes,yes,10817,10824,0.1,OK,
metr_posts.csv,MP262,2056800034231091268,yes,yes,yes,82027,82032,0.0,OK,
metr_posts.csv,MP263,2056800036256899461,yes,yes,yes,12708,12709,0.0,OK,
metr_posts.csv,MP264,2056800038005932113,yes,yes,yes,13414,13415,0.0,OK,
metr_posts.csv,MP265,2056800040245703038,yes,yes,yes,15639,15644,0.0,OK,
metr_posts.csv,MP266,2056800042229666269,yes,yes,yes,20875,20877,0.0,OK,
metr_posts.csv,MP267,2056800044633010392,yes,yes,yes,18705,18707,0.0,OK,
metr_posts.csv,MP268,2056800047258649049,yes,yes,yes,6854,6857,0.0,OK,
metr_posts.csv,MP269,2056800048755994670,yes,yes,yes,6235,6236,0.0,OK,
metr_posts.csv,MP270,2070584331068969336,yes,yes,yes,597375,597466,0.0,OK,
metr_posts.csv,MP271,2070584332977336802,yes,yes,yes,58692,58729,0.1,OK,
metr_posts.csv,MP272,2070584334529220782,yes,yes,yes,30728,30728,0.0,OK,
metr_posts.csv,MP273,2070584336219591050,yes,yes,yes,30400,30400,0.0,OK,
metr_posts.csv,MP274,2070584338056712252,yes,yes,yes,26999,26999,0.0,OK,
metr_posts.csv,MP275,2070584339675705603,yes,yes,yes,77533,77533,0.0,OK,
metr_posts.csv,MP276,2070584341168877782,yes,yes,yes,28054,28056,0.0,OK,
metr_posts.csv,MP277,2070584342699757682,yes,yes,yes,26168,26170,0.0,OK,
metr_posts.csv,MP278,2070584344100634988,yes,yes,yes,25379,25379,0.0,OK,
metr_posts.csv,MP279,2079661096697516053,yes,yes,yes,67934,67995,0.1,OK,
metr_posts.csv,MP280,2079661099688075481,yes,yes,yes,5464,5509,0.8,OK,
metr_posts.csv,MP281,2079661102619885859,yes,yes,yes,3703,3703,0.0,OK,
metr_posts.csv,MP282,2079661105807540614,yes,yes,yes,3241,3241,0.0,OK,
metr_posts.csv,MP283,2079661107409740273,yes,yes,yes,3125,3125,0.0,OK,
metr_posts.csv,MP284,2079673591088763363,yes,yes,yes,1353,1353,0.0,OK,
metr_posts.csv,MP285,2082316155960885276,yes,yes,yes,118234,129115,9.2,OK,
metr_posts.csv,MP286,2082316158079000951,yes,yes,yes,5342,5431,1.7,OK,
metr_posts.csv,MP287,2082316159375094243,yes,yes,yes,3233,3252,0.6,OK,
metr_posts.csv,MP288,2082316160658465066,yes,yes,yes,3910,3929,0.5,OK,
metr_posts.csv,MP289,2082644379895050339,yes,yes,yes,252015,252153,0.1,OK,
metr_posts.csv,MP290,2082644381132345508,yes,yes,yes,20935,21044,0.5,OK,
metr_posts.csv,MP291,2082644382772253142,yes,yes,yes,6354,6355,0.0,OK,
metr_posts.csv,MP292,2088403778727031062,yes,yes,yes,110410,110652,0.2,OK,
metr_posts.csv,MP293,2088403780551442683,yes,yes,yes,19421,19615,1.0,OK,
metr_posts.csv,MP294,2088403782690623558,yes,yes,yes,81880,83921,2.5,OK,
metr_posts.csv,MP295,2088403783927857615,yes,yes,yes,7399,7430,0.4,OK,
metr_posts.csv,MP296,2092692175452803393,yes,yes,yes,4318862,4320832,0.0,OK,
metr_posts.csv,MP297,2092692202401272173,yes,yes,yes,58556,58577,0.0,OK,
metr_posts.csv,MP298,2092692204011880621,yes,yes,yes,94207,94244,0.0,OK,
metr_posts.csv,MP299,2092692206125785443,yes,yes,yes,51669,51697,0.1,OK,
metr_posts.csv,MP300,2092692208998912075,yes,yes,yes,94886,94912,0.0,OK,
metr_posts.csv,MP301,2092692211033125238,yes,yes,yes,48841,48859,0.0,OK,
metr_posts.csv,MP302,2092692212660510918,yes,yes,yes,57437,57462,0.0,OK,
metr_posts.csv,MP303,2092692214531133659,yes,yes,yes,43004,43022,0.0,OK,
metr_posts.csv,MP304,2092692215902740703,yes,yes,yes,58051,58075,0.0,OK,
metr_posts.csv,MP305,2097765966088487290,yes,yes,yes,239688,333625,39.2,OK,
metr_posts.csv,MP306,2097765967417975207,yes,yes,yes,56708,66204,16.7,OK,
arrivals.csv,AR01,2011146702175289563,yes,yes,yes,32195,32224,0.1,OK,
arrivals.csv,AR02,2022419978495127828,yes,yes,yes,10755,10755,0.0,OK,
arrivals.csv,AR03,2056800135670338043,yes,yes,yes,25693,25702,0.0,OK,
arrivals.csv,AR04,2093776356119339086,yes,yes,yes,31609,31614,0.0,OK,
arrivals.csv,AR05,2094808408113168682,yes,yes,yes,29701,29719,0.1,OK,
arrivals.csv,AR06,2095179369966960905,yes,yes,yes,153093,153610,0.3,OK,
arrivals.csv,AR07,2097373839281860890,yes,yes,yes,42207,42314,0.3,OK,
arrivals.csv,AR08,2097529404754948390,yes,yes,yes,63357,63810,0.7,OK,
arrivals.csv,AR09,2098480585119572317,yes,yes,yes,2597027,2616903,0.8,OK,
arrivals.csv,AR10,2098890712830169115,yes,yes,yes,376762,397592,5.5,OK,
arrivals.csv,AR11,2099241828126220588,yes,yes,yes,9373,17719,89.0,OK,
lab_mentions.csv,LM01,1967785055994122443,yes,yes,yes,85584,85586,0.0,OK,
lab_mentions.csv,LM02,1973810160117408135,yes,yes,yes,43299,43299,0.0,OK,
lab_mentions.csv,LM03,2011925956718419996,yes,yes,yes,102468,102468,0.0,OK,
lab_mentions.csv,LM04,2030420665569092091,yes,yes,yes,36889,36889,0.0,OK,
lab_mentions.csv,LM05,2045250008073789773,yes,yes,yes,11443,11443,0.0,OK,
lab_mentions.csv,LM06,2052845768567066907,yes,yes,yes,104084,104085,0.0,OK,
lab_mentions.csv,LM07,2092661574523867302,yes,yes,yes,77196,77415,0.3,OK,
lab_mentions.csv,LM08,2092661577086636154,yes,yes,yes,39443,39465,0.1,OK,
lab_mentions.csv,LM09,2092691863505346634,yes,yes,yes,1195916,1196217,0.0,OK,
lab_mentions.csv,LM10,2097762642958135398,yes,yes,yes,3704573,3713440,0.2,OK,
officials_mentions.csv,OM01,2098973625252708460,yes,yes,yes,7226564,8238817,14.0,OK,
sep9.csv,D01,2097476196791709843,yes,yes,yes,170289991,170828657,0.3,OK,
sep9.csv,D02,2097529404754948390,yes,yes,yes,63022,63810,1.3,OK,
sep9.csv,D03,2097641199196684682,yes,partial,yes,223601,228744,2.3,OK,"text[event] event is a paraphrase, no quoted fragment to check: fetched=""Congress needs to convene a special session on AI and what the future of the U.S. looks li"" | partial text match only (see text note)"
sep9.csv,D04,2097702406037606607,yes,partial,yes,300953,301657,0.2,OK,"text[event] event is a paraphrase, no quoted fragment to check: fetched=""Today we’re launching Project Tailwind, a call for founders to start ambitious new AI safe"" | partial text match only (see text note)"
sep9.csv,D05,2097707668920205580,yes,partial,yes,152723,152999,0.2,OK,"text[event] 1/2 quoted fragments present: fetched=""Some thoughts: - As the situation around AI gets crazier over the next few years, an organ"" | partial text match only (see text note)"
sep9.csv,D06,2097754129489596612,yes,partial,yes,245373,245775,0.2,OK,"text[event] event is a paraphrase, no quoted fragment to check: fetched=""Anthropic's alignment lead says there’s a 10% chance of AI causing human extinction. The p"" | partial text match only (see text note)"
sep9.csv,D07,2097759699626328575,yes,yes,yes,6888241,6904014,0.2,OK,
sep9.csv,D08,2097762642958135398,yes,partial,yes,3696232,3713440,0.5,OK,"text[event] event is a paraphrase, no quoted fragment to check: fetched=""We’re sharing our alignment assessment of incidents in which Claude models gained unauthor"" | partial text match only (see text note)"
sep9.csv,D09,2097765966088487290,yes,partial,yes,153629,333625,117.2,OK,"text[event] event is a paraphrase, no quoted fragment to check: fetched=""We have reached an agreement with Anthropic to conduct an independent investigation of age"" | partial text match only (see text note)"
sep9.csv,D14,2097890060955988444,yes,partial,yes,13885,13964,0.6,OK,"text[event] 1/4 quoted fragments present: fetched=""More investigations happening! This (and the research behind the investigations + assessme"" | partial text match only (see text note)"
sep9.csv,D15,2097618424973185458,yes,yes,yes,7184,7216,0.4,OK,
sep9.csv,D17,2097765967417975207,yes,yes,yes,51585,66204,28.3,OK,
sep9.csv,D18,2097762644203917516,yes,partial,yes,347008,350502,1.0,OK,"text[event] 1/4 quoted fragments present: fetched=""We previously described some of the changes we’ve made to our alignment and security effor"" | partial text match only (see text note)"
sep9.csv,D20,2097773383970652184,yes,yes,yes,3166,3177,0.3,OK,
independence_fight.csv,IF01,2097762642958135398,yes,yes,yes,3703501,3713440,0.3,OK,
independence_fight.csv,IF02,2097765966088487290,yes,yes,yes,229399,333625,45.4,OK,
independence_fight.csv,IF04,2097707668920205580,yes,yes,yes,,152999,,OK,
independence_fight.csv,IF05,2097890060955988444,yes,yes,yes,13891,13964,0.5,OK,
independence_fight.csv,IF06,2098480585119572317,yes,no,yes,2595198,2616903,0.8,DIFFERS,"text[metr_language] prefix similarity 0.06: fetched=""I left Anthropic's safety team two weeks ago. Now feels like a good moment to explain why."""
independence_fight.csv,IF07,2098549081421521015,yes,yes,yes,26202,26491,1.1,OK,
independence_fight.csv,IF08,2098773920774074715,yes,yes,yes,67050961,69565536,3.8,OK,
independence_fight.csv,IF10,2098784939038908707,yes,yes,yes,20560,20821,1.3,OK,
independence_fight.csv,IF11,2098785507581043112,yes,yes,yes,105675,109805,3.9,OK,
independence_fight.csv,IF12,2098789109980332057,yes,yes,yes,10883514,11250785,3.4,OK,
independence_fight.csv,IF13,2098790988034580852,yes,yes,yes,378966,392677,3.6,OK,
independence_fight.csv,IF14,2098793207848927503,yes,yes,yes,62414,73240,17.3,OK,
independence_fight.csv,IF15,2098795673248550984,yes,yes,yes,95840,98520,2.8,OK,
independence_fight.csv,IF16,2098810070423216324,yes,yes,yes,58792,59455,1.1,OK,
independence_fight.csv,IF17,2098811563415150910,yes,yes,yes,15483235,15911921,2.8,OK,
independence_fight.csv,IF18,2098851577050046478,yes,yes,yes,210050,216684,3.2,OK,
independence_fight.csv,IF19,2098885423829225563,yes,yes,yes,33531,44612,33.0,OK,
independence_fight.csv,IF20,2098909516582490602,yes,partial,yes,1204700,1264688,5.0,OK,"text[event] event is a paraphrase, no quoted fragment to check: fetched=""Dario's essay points towards the right path forward. The details need working through, but"" | partial text match only (see text note)"
independence_fight.csv,IF28,2098973625252708460,yes,yes,yes,7133727,8238817,15.5,OK,
independence_fight.csv,IF33,2099148649091465466,,,,8385,,,DELETED,"fxtwitter 404 NOT_FOUND: post deleted, or account suspended/private"
independence_fight.csv,IF48,2099170698887315833,yes,yes,yes,961521,1226528,27.6,OK,
independence_fight.csv,IF49,2098861274008608886,yes,yes,yes,397300,416461,4.8,OK,
independence_fight.csv,IF50,2098890712830169115,yes,yes,yes,375629,397592,5.8,OK,
independence_fight.csv,IF51,2099141225832120737,yes,yes,yes,95189,121400,27.5,OK,
independence_fight.csv,IF52,2099130681892729175,yes,yes,yes,88409,112573,27.3,OK,
independence_fight.csv,IF53,2098560514284495264,yes,yes,yes,80864,82033,1.4,OK,
independence_fight.csv,IF54,2098799055573045589,yes,yes,yes,14201,14571,2.6,OK,
independence_fight.csv,IF55,2098904071407362351,yes,partial,yes,239931,269365,12.3,OK,"text[event] event is a paraphrase, no quoted fragment to check: fetched=""I propose Stanford NLP as an independent third-party evaluator under @DarioAmodei’s 3 step"" | partial text match only (see text note)"
independence_fight.csv,IF56,2098909952223985669,yes,partial,yes,25711,26674,3.7,OK,"text[event] prefix similarity 0.73: fetched=""it's all one big happy multi-level family 🥹"" | partial text match only (see text note)"
independence_fight.csv,IF57,2098916712036909133,yes,yes,yes,7173,7313,2.0,OK,
independence_fight.csv,IF58,2099108803677446412,yes,partial,yes,6068,6286,3.6,OK,"text[event] prefix similarity 0.87: fetched=""I interpret Sacks as saying ""If you think it's so dangerous then start acting like it."" On"" | partial text match only (see text note)"
independence_fight.csv,IF59,2099145338678378958,yes,yes,yes,8351,9492,13.7,OK,
independence_fight.csv,IF60,2099185129533186438,yes,partial,yes,17404,18459,6.1,OK,"text[event] event is a paraphrase, no quoted fragment to check: fetched=""We'll be able to tell if this is regulatory capture or not by whether the pace of progress"" | partial text match only (see text note)"
independence_fight.csv,IF61,2099223425864888609,yes,yes,yes,1269,1302,2.6,OK,
independence_fight.csv,IF62,2099252227861000284,yes,yes,yes,421,447,6.2,OK,
independence_fight.csv,IF63,2098961547108487374,yes,yes,yes,177,177,0.0,OK,
independence_fight.csv,IF64,2099348995214631171,yes,yes,yes,48,91,89.6,OK,
independence_fight.csv,IF65,2098986888572907643,yes,partial,yes,513118,518680,1.1,OK,"text[event] prefix similarity 0.88: fetched=""@kevinnbass Dario is right that there should be some oversight. Peer review of AI by compe"" | partial text match only (see text note)"
independence_fight.csv,IF66,2099284105003257875,yes,partial,yes,32881,41377,25.8,OK,"text[event] event is a paraphrase, no quoted fragment to check: fetched=""Congress has been studying the AI issue since I set up a bipartisan task force to do so so"" | partial text match only (see text note)"
independence_fight.csv,IF67,2098895690420343018,yes,yes,yes,142,143,0.7,OK,
independence_fight.csv,IF68,2098825682277294389,yes,yes,yes,426,427,0.2,OK,
independence_fight.csv,IF69,2098860520086667388,yes,yes,yes,113967,114371,0.4,OK,
independence_fight.csv,IF70,2098853382274605216,yes,yes,yes,30478,31448,3.2,OK,
independence_fight.csv,IF71,2098862220801458299,yes,yes,yes,1220,1224,0.3,OK,
independence_fight.csv,IF72,2098876885027758511,yes,yes,yes,2641,2650,0.3,OK,
independence_fight.csv,IF73,2098897798104277332,yes,yes,yes,295,297,0.7,OK,
independence_fight.csv,IF74,2098919811967291901,yes,yes,yes,452,470,4.0,OK,
independence_fight.csv,IF75,2098941757518209370,yes,yes,yes,13478,13518,0.3,OK,
independence_fight.csv,IF76,2098952970356330943,yes,yes,yes,1275,1287,0.9,OK,
independence_fight.csv,IF77,2099012495834743090,yes,yes,yes,354572,365366,3.0,OK,
independence_fight.csv,IF78,2099016188764242259,yes,yes,yes,42952,43878,2.2,OK,
independence_fight.csv,IF79,2099063357491855755,yes,yes,yes,7134,7313,2.5,OK,
independence_fight.csv,IF80,2099143711066095788,yes,yes,yes,83,83,0.0,OK,
independence_fight.csv,IF81,2099159920713367692,yes,yes,yes,5503,5617,2.1,OK,
independence_fight.csv,IF82,2099167959289909731,yes,yes,yes,759,770,1.4,OK,
independence_fight.csv,IF83,2099188431129878815,yes,yes,yes,433,443,2.3,OK,
independence_fight.csv,IF84,2099205548306743384,yes,yes,yes,130,131,0.8,OK,
independence_fight.csv,IF85,2099211957798666483,yes,yes,yes,499,509,2.0,OK,
independence_fight.csv,IF86,2099212819426398323,yes,yes,yes,3860,3993,3.4,OK,
independence_fight.csv,IF87,2099220454854865099,yes,yes,yes,15,15,0.0,OK,
independence_fight.csv,IF88,2099220519430312264,yes,yes,yes,47,47,0.0,OK,
independence_fight.csv,IF89,2099251978127954064,yes,yes,yes,997,1040,4.3,OK,
independence_fight.csv,IF90,2099272878143533103,yes,yes,yes,9,10,11.1,OK,
independence_fight.csv,IF91,2099329386218700991,yes,yes,yes,29,29,0.0,OK,
independence_fight.csv,IF92,2098875745032454518,yes,yes,yes,2970,2976,0.2,OK,
